"X","iso","year","pop_thous","Y","cons_price_ns","Pn","share_s_ns.x","cons_exp_ns","Qn","ns_cons_thous_t","cons_price_s","Ps","share_s_ns.y","cons_exp_s","Qs","s_cons_thous_t","gdp_pcap","Tot_cal","weight","clusterID","sig2Qn","sig2Qs"
1,"afg",1993,15175,396.383960856672,3073.3075649656,5.62392963314771,0.154435331994347,23185535.8741689,0.271674302092031,0.462818849978383,9542.74570267846,1.22416702838794,0.845564668005653,27632367.7082904,1.48747173388098,0.537181150021617,0.396383960856672,1.75914603597301,0.01044660355757,"1.1.1.1.1",0.0786530672814994,0.0565145173639429
4,"afg",1996,18415,360.660745207711,4069.25726062611,5.02606863502759,0.20649451518788,32911936.7267555,0.355593080387861,0.50232891436761,17663.1204684672,2.45673175105769,0.79350548481212,61819313.1674778,1.36645304788012,0.49767108563239,0.360660745207711,1.72204612826798,0.0126770480733214,"1.2",0.11910086206578,0.11713576709739
11,"afg",2003,23116,394.017440560651,5113.78063747635,5.48257789857795,0.182487117120293,41990237.9833335,0.331322431003136,0.507420312298361,20094.7451074928,2.73670495410599,0.817512882879707,93897471.6486452,1.48427110914103,0.492579687701639,0.394017440560651,1.81559354014417,0.0159132578475643,"1.3",0.194011057216137,0.124045617182893
12,"afg",2004,24019,388.086009117782,5389.89913421148,4.6759169452735,0.196332116831877,42150124.5251445,0.375298778877681,0.485260770975057,15965.722545583,2.19968516631336,0.803667883168123,81166695.2072464,1.5362518371586,0.514739229024943,0.388086009117782,1.91155061603628,0.0165348909950098,"1.2",0.11910086206578,0.11713576709739
13,"afg",2005,24861,412.067200836652,4558.19660634946,3.79620525514335,0.221515256903273,39283443.9970939,0.416237568552384,0.51230694980695,18331.3445561444,2.61624007934821,0.778484743096727,95144552.0933199,1.46280938456172,0.48769305019305,0.412067200836652,1.8790469531141,0.0171145312055847,"1.2",0.11910086206578,0.11713576709739
14,"afg",2006,25631,436.304013109126,426.556639535894,0.216750611778663,0.173700015441026,1790300.6695625,0.3222553168974,0.467129291453616,865.781642297263,0.125716078850642,0.826299984558974,4939629.28164715,1.53298526025046,0.532870708546384,0.436304013109126,1.85524057714786,0.0176446059824763,"1.4.1.1.1.1",0.100742892080011,0.262961282553764
15,"afg",2008,27032,491.473357872151,586.777747786118,1.15638659994508,0.159688083525908,9648161.10797463,0.308647893719063,0.448318804483188,6958.03066696581,0.992215355484891,0.840311916474092,43562766.6468555,1.62416942679807,0.551681195516812,0.491473357872152,1.93281732051713,0.0186090667128984,"1.4.2.1",0.222787002325699,0.059519604389046
16,"afg",2009,27708,562.073422116356,635.235198095832,1.33732326114334,0.164996837766192,12129888.3685047,0.327352171668931,0.45475040257649,8384.38189043224,1.18013767582614,0.835003162233808,54170841.2584668,1.6566384071857,0.54524959742351,0.562073422116356,1.98399057885463,0.0190744310624811,"1.1.2.1.1",0.139220332537811,0.170906276742553
17,"afg",2010,28398,566.163850975421,600.858557744817,1.37854630415795,0.185712409192671,14737604.2012459,0.376459079213566,0.459422856547557,6303.30019175419,0.917824562393554,0.814287590807328,43023139.5186508,1.6506487529992,0.540577143452443,0.566163850975421,2.02710783221277,0.01954943313528,"1.4.3.1.1",0.125126287963671,0.12163581275559
18,"afg",2011,29105,600.365195670847,1675.9133710288,1.9149929894903,0.168461831949051,18671443.9753372,0.334998693911746,0.445276737411569,5415.52050343793,0.77875163020721,0.831538168050949,37479203.7314239,1.65357456351943,0.554723262588431,0.600365195670847,1.98857325743118,0.0200361381576985,"1.4.3.2",0.145197915628227,0.200830567523112
19,"afg",2012,29825,649.906671584241,2606.37160923596,2.38993043053103,0.181130605867823,25763711.9513087,0.36144541790582,0.472705928389748,5812.38581389801,0.831689520232766,0.818869394132178,40532855.881836,1.63405068378326,0.527294071610252,0.649906671584241,1.99549610168908,0.0205317924945322,"1.1.2.2.1",0.0467330261548468,0.0322309154851114
20,"afg",2014,33370.79,637.418425814912,615.82470121906,0.355636443813853,0.189011712905766,4422743.53259014,0.372665345540257,0.496476182389403,1010.90848368309,0.146353009897959,0.810988287094234,7809316.41472503,1.59898678019893,0.503523817610597,0.637418425814912,1.97165212573919,0.0229727455375896,"1.4.4.1.1.1",0.0794161774653789,0.294485340065421
21,"afg",2015,34413.6,607.032140490969,369.52875915606,0.405000974236264,0.188321035167199,5102712.68561516,0.366112823824668,0.494408475573867,1128.21463443325,0.159833884215456,0.8116789648328,8679592.97437294,1.5779760215856,0.505591524426133,0.607032140490969,1.94408884541027,0.023690625119525,"1.4.4.1.2",0.0980384487434188,0.21070345087665
22,"afg",2017,36296.11,610.933299463772,273.410073680431,0.405407690027933,0.183201099966721,5252228.78374188,0.356937001169939,0.470627008321661,858.498106265143,0.119290787593828,0.816798900033279,6890418.91290182,1.59139737692484,0.529372991678339,0.610933299463772,1.94833437809478,0.0249865615717926,"1.4.1.2.1.1.1.1",0.071690749342342,0.0465191509375053
23,"afg",1978,13200,839.334396969697,16.8787733334967,0.0344936122770276,0.0789868768792367,72192.7679196353,0.158555417185554,0.318913480885312,31.3994649399485,0.00376514622160819,0.921013123120763,91885.659939036,1.84880863428809,0.681086519114688,0.839334396969697,2.00736405147364,0.00908699617528331,"1.4.1.3.1.1.1",0.043119399991748,0.01
