"GCAM_region_name","year","pop_thous","gdp_pcap_thous2005usd","ns_cal_pcap_day_thous","ns_usd_p1000cal","s_cal_pcap_day_thous","s_usd_p1000cal","s_share","ns_share","clusterID","sig2Qn","sig2Qs","weight"
"Africa_Western",1973,123373.38,1.68546992087873,0.571225866552412,0.733418587214437,1.22288492363588,0.284482595045277,0.681610595245089,0.318389404754911,"1.4.1.3",0.0110269398845043,0.0625344080085783,0.0915114340393092
"Argentina",1973,25213.39,9.05329411685877,1.627,1.20138405559536,1.081,0.358448270277219,0.399187592319055,0.600812407680945,"2.1.4.1",0.0717310953129205,0.0389455582604317,0.0187018745526173
"Australia_NZ",1973,16542.18,19.4661277433506,1.96268772979136,2.68625666788407,0.804962527308976,0.993374129854678,0.290846910748158,0.709153089251842,"10",0.00769770004557825,0.00994391722999997,0.01227005869448
"Brazil",1973,103320.79,5.04551509580924,1.126,1.06156529392022,1.104,0.547610758029203,0.495067264573991,0.504932735426009,"2.6.2",0.00773359784946237,0.0174313806451613,0.0766375506529392
"Canada",1973,22488.74,20.2736847001944,1.846,2.57776566652257,0.757,1.05581502809159,0.290818286592393,0.709181713407607,"9",0.10716598696438,0.047343196751147,0.0166808824329622
"Central America and Caribbean",1973,25356.24,3.39618471914758,0.92133598080788,1.30749375186119,1.03113826774001,0.462398769145232,0.528118754194529,0.471881245805471,"2.3.1",0.001473068856269,0.00195460969496566,0.0188078326478929
"China",1973,869474.82,0.547769983809762,0.303,1.08433853957316,1.542,0.269353561248088,0.835772357723577,0.164227642276423,"1.5",0.00278216666666667,0.0163706666666667,0.644927517097045
"Colombia",1973,23674.51,4.25158480978539,0.935,0.8378847784473,0.907,0.463876731830813,0.492399565689468,0.507600434310532,"2.2.1.2",0.003114125,0.00180192857142857,0.0175604199242816
"EU-12",1973,53637.24,6.69942962366505,1.55071210505984,1.37831529068864,1.51818835719362,0.375208916666422,0.494701074820403,0.505298925179597,"2.3.3",0.00759258741480881,0.0319286437063661,0.0397850877580771
"EU-15",1973,336410.54,16.4579863720536,1.80726789957294,3.05842679775303,1.01077032455642,0.912652333221507,0.358678713404854,0.641321286595146,"10",0.00769770004557825,0.00994391722999997,0.249530416864144
"European Free Trade Association",1973,10483.9,28.4922740872252,2.15087574566717,4.41306481680115,0.882417294136724,1.2637719392434,0.29091066460027,0.70908933539973,"5.1.1",0.00463587946944564,0.000807668991967349,0.00777636734378773
"HongKong_Macau",1973,4147.6,11.9626439233438,1.374,1.90486592528427,1.329,0.856952430323751,0.491675915649279,0.508324084350721,"4",0.167301273478823,0.142181951454113,0.00307645639457587
"India",1973,593451.89,0.922450918053411,0.512,0.593024640135441,1.402,0.210701960508798,0.732497387669801,0.267502612330199,"1.1.3",0.00813883718342168,0.0093693925388653,0.440189232776458
"Indonesia",1973,124242.3,1.06616457304302,0.375,0.529386107792736,1.631,0.25207095745471,0.813060817547358,0.186939182452642,"1.1.2",0.0142124322237157,0.0146250392439649,0.0921559500221366
"Japan",1973,108085.73,15.7140942454265,0.995,3.97649951920957,1.403,1.52864644447758,0.585070892410342,0.414929107589658,"6",0.00145987777777778,0.00187084444444444,0.0801719151366817
"Mexico",1973,57283.36,7.86945489283679,1.075,1.29394386504114,1.395,0.303281816334868,0.564777327935223,0.435222672064777,"2.1.2.1.1",0.0427278428557526,0.00711768587369214,0.0424895744948384
"Middle East",1973,56970.05,14.9666456917419,0.875708404328239,1.5102217690048,1.3503446568855,0.512828077886128,0.606609375317063,0.393390624682937,"2.4",0.0305663654495461,0.0255248910645402,0.042257178759236
"Pakistan",1973,63062.2,1.26575892230847,0.615,0.539333029079125,1.483,0.160594507088599,0.706863679694948,0.293136320305052,"1.3.3.1.1.2",0.0189254666186011,0.00958691581329631,0.0467759929708801
"South Africa",1973,24384.54,8.35473829744287,1.08,1.2214178417509,1.636,0.590741514864088,0.602356406480118,0.397643593519882,"2.6.1.2",0.000999904761904767,0.000980333333333331,0.0180870802420173
"South America_Northern",1973,13005.31,10.8186129921545,1.13369285238107,1.51864393179794,0.915618692672455,0.557497951666339,0.446793312067415,0.553206687932585,"2.4",0.0305663654495461,0.0255248910645402,0.00964660746285599
"South America_Southern",1973,41426.62,4.63142876412738,0.97813508294908,1.13029120221792,1.0908768844767,0.568444978459491,0.527245323686525,0.472754676313475,"2.3.2",0.00377623448836585,0.00123112933308174,0.0307279366391804
"South Asia",1973,94792.28,0.835835726604379,0.30142306810217,0.526534336192366,1.59377544532107,0.257198033707878,0.840954355985792,0.159045644014208,"1.1.2",0.0142124322237157,0.0146250392439649,0.0703115816285144
"South Korea",1973,33435.27,3.3575334609397,0.344,2.75125723975231,2.412,0.982715335174331,0.875181422351234,0.124818577648766,"7",0.0124049444444444,0.0181287777777777,0.0248004026897171
"Southeast Asia",1973,148634.11,1.963390302683,0.50492192344005,1.29953341496796,1.47775700079881,0.31054443755017,0.745333489317294,0.254666510682706,"2.2.2",0.103609961889483,0.0393031475080111,0.110248422741246
"USA",1973,215092.9,22.6417339921728,1.917,2.47551922590441,0.707,0.739988228710882,0.269435975609756,0.730564024390244,"3.2",0.00249168038638622,0.0205923927905072,0.159543815129923
"Africa_Eastern",1974,51885.66,1.27711530655077,0.815219568373998,0.731191340130765,1.28633855288725,0.242044844867715,0.612088021679484,0.387911978320516,"1.1.1",0.00290589637080143,0.00300234214134675,0.0384858642332408
"Africa_Northern",1974,60808.96,1.81422718537772,0.686058401919717,0.738618014717077,1.60424869756036,0.172547114758766,0.70045134904596,0.29954865095404,"1.2.1.1",0.00292687777084645,0.00791170108010166,0.0451046662743535
"Africa_Southern",1974,51759.99,1.9783049097596,0.497307644572574,0.532471721496464,1.42436086502335,0.175058926050583,0.74121049385508,0.25878950614492,"1.3.1.1.1",9.30122855707251e-05,0.00441414220224479,0.0383926492956609
"Africa_Western",1974,126402.53,1.81400190491588,0.615292853631965,0.68281839452987,1.24171725091262,0.2645264223906,0.668664778868901,0.331335221131099,"1.4.1.1",0.0103158422844758,0.0714819497733074,0.0937582871320929
"Argentina",1974,25644.51,9.38203991836956,1.775,1.20293979503781,1.115,0.34891031142841,0.385813148788927,0.614186851211073,"2.1.4.1",0.0717310953129205,0.0389455582604317,0.0190216551198922
"Australia_NZ",1974,16767.97,19.5315525449587,1.86120962406302,2.56497196298527,0.811935506206177,1.03884957691318,0.303737906712312,0.696262093287688,"9",0.10716598696438,0.047343196751147,0.0124375370167221
"Brazil",1974,105846.27,5.32967969367951,1.231,1.04266400955706,1.094,0.489067441659333,0.470537634408602,0.529462365591398,"2.3.2",0.00377623448836585,0.00123112933308174,0.0785108096690868
"Canada",1974,22823.27,20.7812405676231,1.828,2.55363514608511,0.757,0.953272994138585,0.29284332688588,0.70715667311412,"3.3",0.00317998557239496,0.000736833304670817,0.016929017971027
"Central America and Caribbean",1974,25986.25,3.39873131929544,0.919116594737602,1.31372720977225,1.04712284496609,0.439234993344001,0.532551033115218,0.467448966884782,"2.3.1",0.001473068856269,0.00195460969496566,0.0192751386304242
"China",1974,888132.76,0.548364176611942,0.296,1.04423424915825,1.545,0.249512301377759,0.839217816404128,0.160782183595872,"1.5",0.00278216666666667,0.0163706666666667,0.658766927556736
"Colombia",1974,24208.02,4.39538124223902,0.957,0.812770722908145,0.937,0.444431144944892,0.494720168954593,0.505279831045407,"2.2.1.2",0.003114125,0.00180192857142857,0.0179561476345406
"EU-12",1974,54009.58,7.10596207256598,1.6039337254613,1.32765040501977,1.50191191396045,0.369407716120933,0.483575839989291,0.516424160010709,"2.2.2",0.103609961889483,0.0393031475080111,0.0400612686274851
"EU-15",1974,338102.82,16.7566285255972,1.78229772008409,3.01341552744175,0.998679475847022,0.867904079900236,0.359110990664794,0.640889009335206,"10",0.00769770004557825,0.00994391722999997,0.250785654984361
"European Free Trade Association",1974,10540.81,28.9938620835872,2.06618819236852,4.39709760859428,0.841361839365286,1.23945849320011,0.289371405541583,0.710628594458417,"5.1.1",0.00463587946944564,0.000807668991967349,0.00781857998083453
"HongKong_Macau",1974,4243.51,11.9585072300173,1.35,1.74893029839308,1.331,0.702512189748822,0.496456546064901,0.503543453935099,"4",0.167301273478823,0.142181951454113,0.00314759703803324
"India",1974,607446.52,0.911818544707011,0.488,0.616065520572382,1.302,0.187604173855341,0.727374301675978,0.272625698324022,"1.3.2.2",0.00616552294908512,0.0202190674602677,0.450569662170137
"Indonesia",1974,127465.23,1.11961677361593,0.41,0.493473104098303,1.605,0.212168989337372,0.796526054590571,0.203473945409429,"1.1.2",0.0142124322237157,0.0146250392439649,0.0945465382195931
"Japan",1974,109495.05,15.3217714214924,1.008,3.84015374413437,1.377,1.39602167087149,0.577358490566038,0.422641509433962,"6",0.00145987777777778,0.00187084444444444,0.081217269444234
"Mexico",1974,59090.5,8.10472126347006,1.102,1.30626823168994,1.387,0.300368817234025,0.557251908396947,0.442748091603054,"2.1.2.1.1",0.0427278428557526,0.00711768587369214,0.0438300093026535
"Middle East",1974,58835.95,15.6985943801831,0.92859290229868,1.39877178678782,1.33547536310708,0.456808368009453,0.58985649130493,0.41014350869507,"2.5.1",0.00783730727162349,0.0108712093822238,0.043641198430043
"Pakistan",1974,64873.71,1.29488175177258,0.649,0.530466935680476,1.438,0.147525301688912,0.689027311931002,0.310972688068999,"1.3.3.1.1.2",0.0189254666186011,0.00958691581329631,0.0481196691989007
"South Africa",1974,25040.94,8.63291122836826,1.08,1.23163000211865,1.605,0.577164667480171,0.597765363128492,0.402234636871508,"2.6.1.2",0.000999904761904767,0.000980333333333331,0.0185739608422198
"South America_Northern",1974,13359.13,11.0819452712027,1.13367566076533,1.40961711045168,0.923570305850755,0.520773941019004,0.448935285735381,0.551064714264618,"2.4",0.0305663654495461,0.0255248910645402,0.00990905123793769
"South America_Southern",1974,42335.87,4.78709603997762,1.0244099833073,1.13068125033982,1.11787124346329,0.560888829359803,0.521813489981629,0.478186510018371,"2.3.2",0.00377623448836585,0.00123112933308174,0.0314023671476113
"South Asia",1974,96501.2,0.889947151002194,0.290020416740932,0.55651006380711,1.66113494599031,0.225152882070956,0.851359649630894,0.148640350369106,"1.1.2",0.0142124322237157,0.0146250392439649,0.0715791623648002
"South Korea",1974,34091.82,3.60177541996271,0.376,2.97255691168251,2.338,0.917314929629854,0.861459100957996,0.138540899042004,"7",0.0124049444444444,0.0181287777777777,0.0252873945514827
"Southeast Asia",1974,152366.11,2.00473705116975,0.516502660860739,1.3303372777358,1.49513602086448,0.263316766943949,0.743242827077785,0.256757172922215,"1.6",0.00954657831914733,0.0102999027788261,0.113016610431611
"USA",1974,217001.86,22.3219566031391,1.896,2.43681062985223,0.7,0.70540407834577,0.269645608628659,0.730354391371341,"3.2",0.00249168038638622,0.0205923927905072,0.160959774286782
"Africa_Eastern",1975,53557.77,1.28941965161287,0.787970340811427,0.748433546406459,1.29173932335121,0.256677695768524,0.621115218922306,0.378884781077694,"1.4.1.4",0.00665435316874792,0.0116440676360326,0.0397261413819374
"Africa_Northern",1975,62131.5,1.88393792997986,0.710179072612121,0.725709421637843,1.62892894216299,0.158263542469371,0.696388936241408,0.303611063758592,"1.2.1.1",0.00292687777084645,0.00791170108010166,0.0460856520589234
"Africa_Southern",1975,53332.58,1.92471438397925,0.499112592340367,0.519054393400122,1.49694231406019,0.171317636005542,0.749950469428516,0.250049530571485,"1.3.1.1.1",9.30122855707251e-05,0.00441414220224479,0.0395591081059478
"Africa_Western",1975,129569.06,1.7437873734617,0.594557570225484,0.707715486213127,1.22184440050734,0.255853087396556,0.672672910619223,0.327327089380777,"1.4.1.2",0.00537388494889891,0.00742223001360272,0.0961070409818171
"Argentina",1975,26066.97,9.17456031890509,1.814,1.19950796840093,1.088,0.303509133216028,0.374913852515507,0.625086147484493,"2.1.2.1.2",0.0425963911535319,0.0183730180765468,0.0193350121862565
"Australia_NZ",1975,16975.55,19.6240022420574,1.94408964245636,2.8600055441266,0.804634463684535,0.912826664679553,0.292730165929316,0.707269834070684,"10",0.00769770004557825,0.00994391722999997,0.0125915081852017
"Brazil",1975,108431.28,5.47467174126128,1.249,1.01743787748219,1.097,0.436855014626168,0.467604433077579,0.532395566922421,"2.2.1.1",0.0169826313112573,0.00269755016332827,0.0804282246909169
"Canada",1975,23140.61,20.9172121259313,1.754,2.65511698066047,0.754,0.87789494671759,0.300637958532695,0.699362041467305,"3.3",0.00317998557239496,0.000736833304670817,0.0171644029339585
"Central America and Caribbean",1975,26621.7,3.37510803718873,0.925574234928649,1.25297283447839,1.09133085753352,0.41202048768413,0.541091825099841,0.458908174900159,"2.3.1",0.001473068856269,0.00195460969496566,0.0197464796989778
"China",1975,905580.44,0.584623555775799,0.298,1.18111444546985,1.557,0.203544162325931,0.839353099730458,0.160646900269542,"1.6",0.00954657831914733,0.0102999027788261,0.671708635220569
"Colombia",1975,24756.97,4.39633228376329,0.963,0.848275071608752,0.906,0.431439346333711,0.484751203852327,0.515248796147672,"2.2.1.2",0.003114125,0.00180192857142857,0.0183633278683632
"EU-12",1975,54394.14,7.48896413664318,1.6463853681665,1.40207566489776,1.46625074079671,0.350144508502928,0.471063975828869,0.528936024171131,"2.5.2.1",0.00105626543550226,0.000365441494306583,0.0403465136055683
"EU-15",1975,339636.98,16.5710482519856,1.75877812940157,3.03155468198484,0.993404932908071,0.835277241471671,0.360951619284511,0.639048380715489,"10",0.00769770004557825,0.00994391722999997,0.251923608582177
"European Free Trade Association",1975,10580.36,28.0457590014072,1.98156947778715,4.3810110739684,0.826583781648262,1.13086096617607,0.29435137803499,0.70564862196501,"5.1.1",0.00463587946944564,0.000807668991967349,0.00784791594630986
"HongKong_Macau",1975,4355.3,11.6995865203223,1.295,1.7535024124283,1.352,0.535320953365411,0.510766905931243,0.489233094068757,"2.4",0.0305663654495461,0.0255248910645402,0.00323051657230598
"India",1975,621703.64,0.972424612610295,0.504,0.598497780868966,1.415,0.153561696367768,0.737363210005211,0.262636789994789,"1.3.4",0.0101051040114253,0.0174798726005461,0.461144791881834
"Indonesia",1975,130724.12,1.14709373353292,0.394,0.493212248563097,1.615,0.175716570468632,0.803882528621205,0.196117471378795,"1.3.1.2",0.0021143,0.0033127,0.0969637995224476
"Japan",1975,110804.52,15.6087926432086,0.96,4.15000022513512,1.387,1.15456202165225,0.590967192160205,0.409032807839796,"6",0.00145987777777778,0.00187084444444444,0.0821885606379376
"Mexico",1975,60872.4,8.31325246139862,1.17,1.24047437708747,1.403,0.28547277191931,0.545277885736494,0.454722114263506,"2.1.1.2",0.0507978638902164,0.0403553191409753,0.0451517224981146
"Middle East",1975,60792.6,15.2736254544208,0.973444482058672,1.38678568184286,1.32087538565549,0.394334120620696,0.575715445890064,0.424284554109936,"2.5.1",0.00783730727162349,0.0108712093822238,0.0450925313465361
"Pakistan",1975,66791.5,1.29716940493696,0.64,0.520800757093694,1.374,0.131849215492962,0.682224428997021,0.317775571002979,"1.3.3.1.2",0.0167209075168989,0.0429481331703911,0.0495421779531089
"South Africa",1975,25698.86,8.55450531514839,1.094,1.23110739991027,1.603,0.571484459506005,0.594364108268446,0.405635891731554,"2.6.1.2",0.000999904761904767,0.000980333333333331,0.0190619688929285
"South America_Northern",1975,13723.64,11.3680974239114,1.16141596617224,1.47995372499617,0.978496442634753,0.497850803795164,0.457260044199784,0.542739955800216,"2.4",0.0305663654495461,0.0255248910645402,0.0101794242537509
"South America_Southern",1975,43268.32,4.69364841919238,1.00645231776968,1.2682986517289,1.12888016474871,0.522858753849171,0.528667162603794,0.471332837396206,"2.3.2",0.00377623448836585,0.00123112933308174,0.0320940061111378
"South Asia",1975,98453.06,0.860778347900093,0.295547551289924,0.560943645429931,1.56726667165043,0.184323992758748,0.841343517968518,0.158656482031481,"1.3.2.2",0.00616552294908512,0.0202190674602677,0.073026942328711
