"GCAM_region_name","year","pop_thous","gdp_pcap_thous2005usd","ns_cal_pcap_day_thous","ns_usd_p1000cal","s_cal_pcap_day_thous","s_usd_p1000cal","s_share","ns_share","clusterID","sig2Qn","sig2Qs","weight"
"Colombia",1973,23674.51,4.25158480978539,0.935,1.18570999248019,0.907,0.409126806239456,0.492399565689468,0.507600434310532,"4.1",0.0408247786047779,0.0257788554409238,0.0175604199242816
"EU-12",1973,53637.24,6.69942962366505,1.55071210505984,1.58816256030822,1.51818835719362,0.470785888922027,0.494701074820403,0.505298925179597,"4.4.1.1",0.00583200710261947,0.00406650375545321,0.0397850877580771
"EU-15",1973,336410.54,16.4579863720536,1.80726789957294,3.08853837276354,1.01077032455642,0.755741397898928,0.358678713404854,0.641321286595146,"9.1.2",0.1498320219729,0.104458076898553,0.249530416864144
"European Free Trade Association",1973,10483.9,28.4922740872252,2.15087574566717,5.13817124942681,0.882417294136724,1.29887728759889,0.29091066460027,0.70908933539973,"10",0.256813955468596,0.0516691142639563,0.00777636734378773
"HongKong_Macau",1973,4147.6,11.9626439233438,1.374,2.69029485369659,1.329,0.705975727640962,0.491675915649279,0.508324084350721,"9.1.2",0.1498320219729,0.104458076898553,0.00307645639457587
"India",1973,593451.89,0.922450918053411,0.512,0.51954056576303,1.402,0.214976892291962,0.732497387669801,0.267502612330199,"1.1.1.2",0.00972403355885203,0.0200349413042611,0.440189232776458
"Indonesia",1973,124242.3,1.06616457304302,0.375,0.619749374829837,1.631,0.240267010963045,0.813060817547358,0.186939182452642,"1.2.1.3",0.0125525463261225,0.0463848838639756,0.0921559500221366
"Japan",1973,108085.73,15.7140942454265,0.995,4.52661239834107,1.403,1.35095671213832,0.585070892410342,0.414929107589658,"6",0.00544223529411765,0.00265974183006537,0.0801719151366817
"Mexico",1973,57283.36,7.86945489283679,1.075,1.69878144703004,1.395,0.378255933077135,0.564777327935223,0.435222672064777,"4.4.2",0.0546387658748763,0.0426945079963528,0.0424895744948384
"Middle East",1973,56970.05,14.9666456917419,0.875708404328239,2.87177997818964,1.3503446568855,0.605214035854078,0.606609375317063,0.393390624682937,"7.1",0.15786555917712,0.0658045678963736,0.042257178759236
"Pakistan",1973,63062.2,1.26575892230847,0.615,0.659704387453029,1.483,0.195244063268529,0.706863679694948,0.293136320305052,"1.1.3.2",0.0175480636287066,0.0254514444294203,0.0467759929708801
"South Africa",1973,24384.54,8.35473829744287,1.08,1.52995921296329,1.636,0.386045137566695,0.602356406480118,0.397643593519882,"4.4.1.2",0.0395200999659757,0.0561548893720557,0.0180870802420173
"South America_Northern",1973,13005.31,10.8186129921545,1.13369285238107,1.91357912811276,0.915618692672455,0.614180373658093,0.446793312067415,0.553206687932585,"2.2.2",0.0343814018686936,0.114687395773026,0.00964660746285599
"South America_Southern",1973,41426.62,4.63142876412738,0.97813508294908,1.21483676055479,1.0908768844767,0.386478782249212,0.527245323686525,0.472754676313475,"4.1",0.0408247786047779,0.0257788554409238,0.0307279366391804
"South Asia",1973,94792.28,0.835835726604379,0.30142306810217,0.528032938971262,1.59377544532107,0.226087869164277,0.840954355985792,0.159045644014208,"1.1.1.2",0.00972403355885203,0.0200349413042611,0.0703115816285144
"South Korea",1973,33435.27,3.3575334609397,0.344,2.24012241768689,2.412,0.490169998477995,0.875181422351234,0.124818577648766,"2.3.1",0.0672920032432746,0.290042094786195,0.0248004026897171
"Southeast Asia",1973,148634.11,1.963390302683,0.50492192344005,0.949874407811874,1.47775700079881,0.284921096133991,0.745333489317294,0.254666510682706,"1.3",0.0414992831715945,0.0679871911395769,0.110248422741246
"USA",1973,215092.9,22.6417339921728,1.917,3.04844930679723,0.707,0.972410707051132,0.269435975609756,0.730564024390244,"8",0.179858651382072,0.0374141727105137,0.159543815129923
"Africa_Eastern",1974,51885.66,1.27711530655077,0.815219568373998,0.587471003220116,1.28633855288725,0.188265451762025,0.612088021679484,0.387911978320516,"1.1.1.1",0.0197620998462892,0.0392259916182337,0.0384858642332408
"Africa_Northern",1974,60808.96,1.81422718537772,0.686058401919717,0.859976394450851,1.60424869756036,0.212064546190092,0.70045134904596,0.29954865095404,"1.5.1.1",0.0043999514815568,0.0515004488317125,0.0451046662743535
"Africa_Southern",1974,51759.99,1.9783049097596,0.497307644572574,0.796947413823237,1.42436086502335,0.223197384241096,0.74121049385508,0.25878950614492,"1.2.1.1.1",0.0223487087885809,0.0221143568710474,0.0383926492956609
"Africa_Western",1974,126402.53,1.81400190491588,0.615292853631965,0.690157786857554,1.24171725091262,0.240001486910857,0.668664778868901,0.331335221131099,"1.2.1.2",0.0104402906292965,0.0213810615099632,0.0937582871320929
"Argentina",1974,25644.51,9.38203991836956,1.775,2.08964327130365,1.115,0.522457535153463,0.385813148788927,0.614186851211073,"2.2.1",0.143555099898469,0.0868118748950306,0.0190216551198922
"Australia_NZ",1974,16767.97,19.5315525449587,1.86120962406302,2.55800383554658,0.811935506206177,0.804364186454725,0.303737906712312,0.696262093287688,"9.2",0.0419063482639492,0.0210430901060572,0.0124375370167221
"Brazil",1974,105846.27,5.32967969367951,1.231,1.38945717278745,1.094,0.455050559296729,0.470537634408602,0.529462365591398,"4.3",0.253479694761793,0.0745724680420861,0.0785108096690868
"Canada",1974,22823.27,20.7812405676231,1.828,2.59796404959366,0.757,0.886746952382417,0.29284332688588,0.70715667311412,"9.2",0.0419063482639492,0.0210430901060572,0.016929017971027
