"GCAM_region_name","year","pop_thous","gdp_pcap_thous2005usd","ns_cal_pcap_day_thous","ns_usd_p1000cal","s_cal_pcap_day_thous","s_usd_p1000cal","s_share","ns_share","clusterID","sig2Qn","sig2Qs"
"Colombia",1991,34916.77,6.7524078823751,1.19,0.207087120047522,0.988,0.0541882250013865,0.453627180899908,0.546372819100092,"1.8.1",0.0121049508237785,0.0550234631763228
"Colombia",1992,35558.68,6.96420424514353,1.214,0.214579231815502,1.006,0.0475629346006155,0.453153153153153,0.546846846846847,"1.5",0.130079094544085,0.109437818815476
"Colombia",1993,36195.17,7.0035913421488,1.092,0.22830287587648,1.03,0.0634140999813805,0.485391140433553,0.514608859566447,"1.8.1",0.0121049508237785,0.0550234631763228
"Colombia",1994,36823.54,7.28582166981964,1.11,0.225381076719127,1.049,0.0598639248860624,0.485873089393238,0.514126910606762,"1.8.1",0.0121049508237785,0.0550234631763228
"Colombia",1995,37441.98,7.53825905076162,1.171,0.250297331631308,1.043,0.081034630420678,0.471093044263776,0.528906955736224,"2.3",0.145156094545679,0.0638707519251811
"Colombia",1996,38049.04,7.57049165885833,1.173,0.24698078909609,1.059,0.0929626907602158,0.474462365591398,0.525537634408602,"2.3",0.145156094545679,0.0638707519251811
"Colombia",1997,38645.41,7.70934779931854,1.208,0.279792379921911,1.058,0.0959353181241422,0.466902030008826,0.533097969991174,"2.3",0.145156094545679,0.0638707519251811
"Colombia",1998,39234.06,7.63694782862486,1.174,0.274065002883922,1.037,0.0894819801693505,0.469018543645409,0.530981456354591,"2.3",0.145156094545679,0.0638707519251811
"Colombia",1999,39819.28,7.20836847609262,1.177,0.262103345336734,1.056,0.0548518816158157,0.472906403940887,0.527093596059113,"1.8.1",0.0121049508237785,0.0550234631763228
"Colombia",2000,40403.96,7.41805602167105,1.237,0.275205215536877,1.012,0.0483493398722183,0.449977767896843,0.550022232103157,"1.2.1",0.0901176461634487,0.0820739337530839
"Colombia",2001,40988.91,7.43488460643213,1.224,0.294298762497611,1.033,0.0542558554230927,0.457687195392113,0.542312804607887,"6.1.1",0.0221541335492027,0.109550436787007
"Colombia",2002,41572.49,7.51407028089195,1.224,0.29956763493231,1.015,0.0598389423415885,0.453327378293881,0.546672621706119,"6.1.1",0.0221541335492027,0.109550436787007
"Colombia",2003,42152.15,7.70111373944525,1.219,0.324858218847065,1.03,0.0683156892831494,0.457981325033348,0.542018674966652,"6.1.1",0.0221541335492027,0.109550436787007
"Colombia",2004,42724.16,8.00321123942577,1.366,0.432729776048547,1.027,0.0647811118565845,0.429168407856247,0.570831592143753,"7.4",0.0381463339097472,0.0935263859110061
"Colombia",2005,43285.64,8.27118727205598,1.396,0.441410678778458,0.974,0.0705052974599871,0.410970464135021,0.589029535864979,"7.4",0.0381463339097472,0.0935263859110061
"Colombia",2006,43835.74,8.71440181067261,1.448,0.465636143217585,0.985,0.088373668532091,0.40484997944924,0.59515002055076,"8.5",0.0744119144962204,0.0504139076579017
"Colombia",2007,44374.65,9.20261613211089,1.453,0.51909591203568,1.018,0.112741394030734,0.411978955888304,0.588021044111696,"4.3",0.0891737470245337,0.125355749874295
"Colombia",2008,44901.66,9.41717245159134,1.493,0.443578776794568,0.997,0.135868003572361,0.400401606425703,0.599598393574297,"4.2",0.170940029835259,0.023083559907086
"Colombia",2009,45416.28,9.46423252892955,1.429,0.430235092028997,0.966,0.107289252125698,0.403340292275574,0.596659707724426,"4.1",0.0698512832738857,0.0762408997297832
"Colombia",2010,45918.1,9.73259315410804,1.43,0.496180244533209,0.929,0.116544060043942,0.393810936837643,0.606189063162357,"4.3",0.0891737470245337,0.125355749874295
"Colombia",2011,46406.45,10.2647564753019,1.417,0.548419445260143,0.954,0.131441807920508,0.402361872627583,0.597638127372417,"4.2",0.170940029835259,0.023083559907086
