"GCAM_region_name","year","pop_thous","gdp_pcap_thous2005usd","ns_cal_pcap_day_thous","ns_usd_p1000cal","s_cal_pcap_day_thous","s_usd_p1000cal","s_share","ns_share","clusterID","sig2Qn","sig2Qs"
"Pakistan",1991,110634.4,2.7891361483885,0.819,0.131481090199585,1.209,0.0318262790277809,0.596153846153846,0.403846153846154,"1.12",0.023922619047619,0.0101702857142857
"Pakistan",1992,113616.16,2.92522485329854,0.888,0.141616476456621,1.266,0.0343123414649894,0.587743732590529,0.412256267409471,"1.12",0.023922619047619,0.0101702857142857
"Pakistan",1993,116579.61,2.90097700883206,0.803,0.152060438730223,1.259,0.0389185125652122,0.610572259941804,0.389427740058196,"1.3",0.0745214635018766,0.0990853288947978
"Pakistan",1994,119564.93,2.93425933341192,0.772,0.157209972395185,1.335,0.0395338018543641,0.63360227812055,0.366397721879449,"1.3",0.0745214635018766,0.0990853288947978
"Pakistan",1995,122599.75,3.00363618188147,0.818,0.156196835303532,1.235,0.052904602739726,0.601558694593278,0.398441305406722,"1.6",0.0263187186329635,0.0503453302889443
"Pakistan",1996,125697.65,3.07159548486074,0.945,0.179741103115427,1.214,0.0558264007917763,0.562297359888837,0.437702640111163,"1.6",0.0263187186329635,0.0503453302889443
"Pakistan",1997,128845.69,3.02694515040156,0.924,0.215015922097442,1.273,0.0446649340773507,0.579426490669094,0.420573509330906,"1.4.2",0.0080205,0.0118577
"Pakistan",1998,132013.68,3.02964800166423,0.933,0.229533536768396,1.243,0.0380934998958071,0.571231617647059,0.428768382352941,"1.4.2",0.0080205,0.0118577
"Pakistan",1999,135158.13,3.06747258873204,0.94,0.216106974358851,1.276,0.0359121108343711,0.575812274368231,0.424187725631769,"1.4.2",0.0080205,0.0118577
"Pakistan",2000,138250.49,3.12661414781199,0.954,0.207751985517233,1.244,0.0374640488041228,0.565969062784349,0.434030937215651,"1.4.2",0.0080205,0.0118577
"Pakistan",2001,141282.08,3.12017874255583,0.948,0.231737318445085,1.172,0.0397446084435925,0.552830188679245,0.447169811320755,"1.9.1",0.006301806103422,0.0324768983319641
"Pakistan",2002,144271.59,3.154047516572,0.948,0.216286822906545,1.128,0.0484833877392403,0.543352601156069,0.456647398843931,"1.5",0.130079094544085,0.109437818815476
"Pakistan",2003,147251.53,3.2399806579991,0.949,0.226201814423781,1.167,0.0494587789790001,0.551512287334594,0.448487712665406,"1.5",0.130079094544085,0.109437818815476
"Pakistan",2004,150267.99,3.4088895777165,1.097,0.300430322352857,1.192,0.0499966020042291,0.520751419833989,0.479248580166011,"1.2.1",0.0901176461634487,0.0820739337530839
"Pakistan",2005,153356.38,3.59634535893168,1.14,0.301408299597901,1.149,0.0529599532648998,0.501965923984273,0.498034076015727,"1.2.1",0.0901176461634487,0.0820739337530839
"Pakistan",2006,156524.19,3.74123038290157,1.135,0.307915874916789,1.168,0.0655115467254644,0.507164567954842,0.492835432045159,"6.1.2",0.0460433934790753,0.0219396782267718
"Pakistan",2007,159767.67,3.84241496436679,1.184,0.379637020134812,1.155,0.0948169402834608,0.493800769559641,0.506199230440359,"3.1.2",0.0881129165910408,0.0833130948158243
"Pakistan",2008,163096.98,3.82801996353134,1.184,0.33791164379562,1.183,0.10258100348545,0.499788762146177,0.500211237853823,"3.1.2",0.0881129165910408,0.0833130948158243
"Pakistan",2009,166520.98,3.85547597511054,1.14,0.298771762513411,1.212,0.0815003530901035,0.51530612244898,0.48469387755102,"2.1",0.0372632226157688,0.0299053806095813
"Pakistan",2010,170043.92,3.83626126080109,1.16,0.337810001227076,1.199,0.0922606761342214,0.508266214497669,0.491733785502332,"3.1.2",0.0881129165910408,0.0833130948158243
"Pakistan",2011,173669.65,3.85940569870334,1.162,0.395915726839168,1.209,0.1148270491859,0.509911429776466,0.490088570223534,"4.1",0.0698512832738857,0.0762408997297832
