"GCAM_region_name","year","pop_thous","gdp_pcap_thous2005usd","ns_cal_pcap_day_thous","ns_usd_p1000cal","s_cal_pcap_day_thous","s_usd_p1000cal","s_share","ns_share","clusterID","sig2Qn","sig2Qs"
"South Africa",1991,37692.37,8.97231733140188,0.992,0.187621519052118,1.593,0.0272531279828703,0.616247582205029,0.383752417794971,"1.11",0.11662153122804,0.121882637781401
"South Africa",1992,38646.79,8.59926412990086,0.993,0.203531645278959,1.585,0.0271323166135812,0.614817688130334,0.385182311869666,"1.11",0.11662153122804,0.121882637781401
"South Africa",1993,39619.54,8.52343783941053,0.968,0.220290245530098,1.668,0.0309228553654335,0.632776934749621,0.367223065250379,"1.13",0.0396825,0.0102081111111111
"South Africa",1994,40558.5,8.61020894387416,0.986,0.196021048436783,1.632,0.0302640023459428,0.623376623376623,0.376623376623377,"1.11",0.11662153122804,0.121882637781401
"South Africa",1995,41426.81,8.68724366338779,1.007,0.204910059496344,1.607,0.0422393327881142,0.614766641162969,0.385233358837031,"1.7",0.0976183537863673,0.19205708765403
"South Africa",1996,42210.22,8.86140292837602,0.996,0.218060057428363,1.615,0.0440819861318323,0.618536959019533,0.381463040980467,"1.7",0.0976183537863673,0.19205708765403
"South Africa",1997,42921.51,8.88612769473744,1.037,0.236159067662543,1.592,0.0349886954054124,0.605553442373526,0.394446557626474,"1.7",0.0976183537863673,0.19205708765403
"South Africa",1998,43584.03,8.72303957433277,1.019,0.231766191053691,1.645,0.0293832153105272,0.617492492492492,0.382507507507508,"1.13",0.0396825,0.0102081111111111
"South Africa",1999,44233.73,8.71933896350528,1.016,0.233650605088063,1.638,0.0278390395905464,0.617181612660136,0.382818387339864,"1.13",0.0396825,0.0102081111111111
"South Africa",2000,44896.86,8.86326183266504,1.029,0.261982982596952,1.685,0.0281277769196374,0.620854826823876,0.379145173176124,"1.13",0.0396825,0.0102081111111111
"South Africa",2001,45579.16,8.91817885254109,1.048,0.258192879863893,1.69,0.0316091822971549,0.617238860482104,0.382761139517896,"1.13",0.0396825,0.0102081111111111
"South Africa",2002,46272.22,9.13863494785393,1.053,0.239104213444352,1.67,0.0358245177590025,0.613294160852002,0.386705839147999,"1.7",0.0976183537863673,0.19205708765403
"South Africa",2003,46971.25,9.28839152597937,1.084,0.267631994899111,1.658,0.0373460383032867,0.604668125455872,0.395331874544128,"1.7",0.0976183537863673,0.19205708765403
"South Africa",2004,47667.15,9.58503362276205,1.092,0.357684064051548,1.683,0.0363142343662247,0.606486486486486,0.393513513513513,"6.8",0.0698599080219724,0.0985936643667838
"South Africa",2005,48352.95,9.95657545232696,1.103,0.372846261258524,1.686,0.0388743398495263,0.604517748296881,0.395482251703119,"6.8",0.0698599080219724,0.0985936643667838
"South Africa",2006,49027.81,10.3697079519706,1.12,0.380685859141201,1.636,0.053178489131527,0.593613933236575,0.406386066763425,"6.8",0.0698599080219724,0.0985936643667838
"South Africa",2007,49693.58,10.7737971416239,1.112,0.447380398558803,1.629,0.074209555572374,0.594308646479387,0.405691353520613,"3.3",0.00107236396697483,0.0633959667768688
"South Africa",2008,50348.81,10.9598512848069,1.148,0.430949178320023,1.596,0.0810552662478113,0.581632653061225,0.418367346938776,"3.3",0.00107236396697483,0.0633959667768688
"South Africa",2009,50992.03,10.6349366987049,1.184,0.388678718979798,1.593,0.0669368672875337,0.573640619373425,0.426359380626575,"6.4",0.0742514020006065,0.0977061605546491
"South Africa",2010,51621.59,10.7961414864571,1.21,0.451237821183953,1.634,0.0837324072366325,0.574542897327707,0.425457102672293,"8.3.1",0.0453182733530428,0.0269751035043535
"South Africa",2011,52237.27,10.9747623584107,1.163,0.490967376686397,1.647,0.101265304289243,0.586120996441281,0.413879003558719,"8.4",0.2316718440249,0.120780581285835
