"GCAM_region_name","year","pop_thous","gdp_pcap_thous2005usd","ns_cal_pcap_day_thous","ns_usd_p1000cal","s_cal_pcap_day_thous","s_usd_p1000cal","s_share","ns_share"
"Japan",1991,122702.53,32.4303823238201,1.02665536983396,0.43124778210419,1.3106145639187,0.0439245441707449,0.560745913423193,0.439254086576807
"Japan",1992,123180.36,32.5691655715246,1.0436007847088,0.454004622158464,1.30078451037941,0.0416578411634058,0.554850993607885,0.445149006392115
"Japan",1993,123658.85,32.4986393614367,1.04516625491096,0.502338435962377,1.28478195963141,0.0512920689431598,0.551420821978981,0.448579178021019
"Japan",1994,124101.55,32.6623589310528,1.05580767919388,0.518142592943543,1.26834056238841,0.0479903185925899,0.545722746809352,0.454277253190648
"Japan",1995,124483.3,33.1946637018781,1.02818718647731,0.563727175114196,1.25275292635226,0.0621406158830354,0.549226575176577,0.450773424823423
"Japan",1996,124794.82,33.9760373868082,1.09914800231884,0.444774473111071,1.26073919851823,0.062066466825838,0.534237059326834,0.465762940673166
"Japan",1997,125048.42,34.4481654386357,1.09704783497859,0.493439751324066,1.25684325577617,0.0608930306407171,0.533942823740911,0.466057176259089
"Japan",1998,125266.4,33.699374133846,1.07819076555661,0.440702589092016,1.24378629756428,0.0547626514253907,0.535658304863937,0.464341695136064
"Japan",1999,125481.05,33.5746669317797,1.09531307472815,0.436957389735729,1.23939204743861,0.0463649335391223,0.530855925089321,0.469144074910679
"Japan",2000,125714.67,34.2688119851088,1.16710130623251,0.511221862159158,1.23604745194399,0.0461742734272838,0.514344960018995,0.485655039981005
"Japan",2001,125974.3,34.3197461704491,1.16714561165928,0.518014438255508,1.21871147162339,0.0465909133159888,0.510806569330037,0.489193430669963
"Japan",2002,126249.51,34.3440886226014,1.16705424446497,0.473715848223453,1.21240831087539,0.0510966792131486,0.509530317320737,0.490469682679263
"Japan",2003,126523.88,34.8470939240877,1.16023891614834,0.536251504057745,1.19180303083919,0.0636635783829143,0.506709938726068,0.493290061273932
"Japan",2004,126773.08,35.5996231218804,1.1784971581344,0.637565922002267,1.18516898361348,0.0619152320535854,0.501411329916954,0.498588670083046
"Japan",2005,126978.75,36.0049768957404,1.18712035298755,0.687804962028721,1.19361382162451,0.0674983570186049,0.501363753397209,0.498636246602791
"Japan",2006,127136.58,36.5690526676115,1.16025804712786,0.675307808953821,1.16643018297589,0.0833078061666922,0.501326377932413,0.498673622067587
"Japan",2007,127250.02,37.3373993968724,1.15938050429092,0.772738170369611,1.19364001131906,0.109529885143433,0.507279899771561,0.492720100228439
"Japan",2008,127317.9,36.9287803207562,1.14906650404924,0.717878201135239,1.13377390283132,0.136395076002842,0.496650532123966,0.503349467876034
"Japan",2009,127340.88,34.8814394874607,1.10716583878415,0.722037330569175,1.12640460934785,0.116544299981831,0.50430673019062,0.49569326980938
"Japan",2010,127319.8,36.5308861622466,1.12000017340221,0.823817129216476,1.1509852292255,0.11374708593643,0.506821940772372,0.493178059227628
"Japan",2011,127252.9,36.3840507367612,1.01237152954514,0.837807660909531,1.1551070056772,0.13034025951719,0.532926618144667,0.467073381855333
