"GCAM_region_name","year","pop_thous","gdp_pcap_thous2005usd","ns_cal_pcap_day_thous","ns_usd_p1000cal","s_cal_pcap_day_thous","s_usd_p1000cal","s_share","ns_share","clusterID","sig2Qn","sig2Qs"
"China",1991,1172327.83,1.45917983545551,0.581,0.175338012880801,1.684,0.0469373708052475,0.743487858719647,0.256512141280353,"1.6",0.0263187186329635,0.0503453302889443
"China",1992,1188450.23,1.64718804029298,0.589,0.186482491881547,1.691,0.0437591097013907,0.741666666666667,0.258333333333333,"1.6",0.0263187186329635,0.0503453302889443
"China",1993,1202982.96,1.85531564787903,0.609,0.220024635835616,1.723,0.0545972026531752,0.73885077186964,0.26114922813036,"1.8.2",0.0975852533277176,0.062085685340821
"China",1994,1216067.02,2.07437627964883,0.667,0.218237698492979,1.715,0.0504003072034401,0.719983207388749,0.280016792611251,"1.5",0.130079094544085,0.109437818815476
"China",1995,1227841.28,2.27754925845907,0.702,0.257199666838915,1.75,0.0660992098474471,0.713703099510604,0.286296900489396,"1.1",0.0854474995476141,0.0742902171775189
"China",1996,1238234.85,2.47748558585754,0.827,0.32919491981819,1.743,0.0637834631480295,0.678210116731517,0.321789883268483,"6.1.2",0.0460433934790753,0.0219396782267718
"China",1997,1247259.14,2.67852626077598,0.878,0.401497177358035,1.729,0.0617877786792914,0.663214422708094,0.336785577291906,"6.6.2",0.0180668229220873,0.0746306773538676
"China",1998,1255262.57,2.86129631223374,0.918,0.357081788002884,1.747,0.0571313280182232,0.655534709193246,0.344465290806754,"6.5",0.0801350390995439,0.0758120211339963
"China",1999,1262713.65,3.05272797890224,0.928,0.378067987245022,1.742,0.0539940269411635,0.652434456928839,0.347565543071161,"6.6.1",0.0572278811190264,0.0350716390498284
"China",2000,1269974.57,3.2840717556151,0.986,0.492395433804294,1.731,0.0517113934205424,0.6370997423629,0.3629002576371,"7.1",0.0370059345430263,0.100868065612398
"China",2001,1277188.79,3.53085550009753,0.996,0.46778581961612,1.711,0.0525908574365708,0.632065016623569,0.367934983376431,"7.1",0.0370059345430263,0.100868065612398
"China",2002,1284349.94,3.82612129827486,1.022,0.437423534886361,1.698,0.059007928496055,0.624264705882353,0.375735294117647,"7.4",0.0381463339097472,0.0935263859110061
"China",2003,1291485.49,4.18335980272327,1.048,0.490687692835141,1.668,0.0712658122039355,0.614138438880707,0.385861561119293,"3.3",0.00107236396697483,0.0633959667768688
"China",2004,1298573.03,4.57759148367562,1.11,0.611127497315166,1.662,0.0687384600497832,0.5995670995671,0.4004329004329,"8.1",0.0465899398283694,0.0223510911484261
"China",2005,1305600.63,5.0673673232325,1.143,0.623518037949227,1.646,0.074760887664575,0.590175690211545,0.409824309788455,"8.1",0.0465899398283694,0.0223510911484261
"China",2006,1312600.88,5.67853015111772,1.18,0.67688723558202,1.605,0.0834865584415141,0.576301615798923,0.423698384201077,"8.2",0.0538528352434628,0.0730901910501228
"China",2007,1319625.2,6.45081639827776,1.233,0.763215671936498,1.584,0.104185096513076,0.562300319488818,0.437699680511182,"9",0.0355188134790226,0.0396448517255289
"China",2008,1326690.64,7.03546151327874,1.267,0.703862804488624,1.602,0.127381414068031,0.558382711746253,0.441617288253747,"9",0.0355188134790226,0.0396448517255289
"China",2009,1333807.06,7.64695516875122,1.298,0.721547928748486,1.578,0.109722271618313,0.548678720445062,0.451321279554937,"9",0.0355188134790226,0.0396448517255289
"China",2010,1340968.74,8.41919745405995,1.332,0.782563604716848,1.59,0.109322466528819,0.544147843942505,0.455852156057495,"9",0.0355188134790226,0.0396448517255289
"China",2011,1348174.48,9.17365567073741,1.282,0.763602859261768,1.609,0.124422709083324,0.556554825319959,0.443445174680042,"9",0.0355188134790226,0.0396448517255289
