"GCAM_region_name","year","pop_thous","gdp_pcap_thous2005usd","ns_cal_pcap_day_thous","ns_usd_p1000cal","s_cal_pcap_day_thous","s_usd_p1000cal","s_share","ns_share"
"EU-12",1991,58555.43,4.89131409333003,1.4144462548177,0.3509817179138,1.55418266241813,0.0412259283235681,0.523535512773106,0.476464487226894
"EU-12",1992,68406.69,5.05851284428467,1.39532001592242,0.356533887947754,1.5503291286877,0.045319412440099,0.526311536974611,0.473688463025389
"EU-12",1993,83991.85,5.59789062867409,1.40039487597056,0.382510096711809,1.49075902756743,0.0503295658584465,0.51562769652046,0.48437230347954
"EU-12",1994,83892.84,5.80876747050165,1.32966260333559,0.376628433055876,1.48557100526279,0.0498528435348341,0.527690135811646,0.472309864188354
"EU-12",1995,83768.9,6.1263356687267,1.29615326991674,0.365548099689334,1.47578239001865,0.0631276487602697,0.532401386997938,0.467598613002062
"EU-12",1996,83624.3,6.36583301743632,1.35984044352055,0.40973216058676,1.46753829912355,0.0611415048087503,0.519045530402177,0.480954469597823
"EU-12",1997,83462.55,6.64809234800518,1.3382681415731,0.442369393544699,1.47830252136954,0.0552829084312107,0.524859021227278,0.475140978772722
"EU-12",1998,83289.72,6.90081465035541,1.39330312977696,0.403741187746508,1.44949656298257,0.0517461016680494,0.509883466877518,0.490116533122482
"EU-12",1999,83112.32,7.11159861738909,1.38837501664359,0.390924378190434,1.44818936182114,0.0494383438397218,0.510543449257076,0.489456550742924
"EU-12",2000,82936.12,7.43878577874152,1.41827422871667,0.454916681193389,1.47239108683806,0.0489197176175615,0.509360623284574,0.490639376715426
"EU-12",2001,82762.3,7.65336813984145,1.42060915028497,0.469389155271075,1.47008676601627,0.0597029244239711,0.508558080331501,0.491441919668499
"EU-12",2002,82593.73,7.90464070335605,1.43948081599129,0.414957693937361,1.43878275142346,0.0653612961090414,0.499878735120762,0.500121264879238
"EU-12",2003,82439.31,8.24460139222417,1.43220861679528,0.470302103272407,1.44528850496866,0.0626372688944098,0.502272789097589,0.497727210902411
"EU-12",2004,82309.58,8.68486475085889,1.44334470474778,0.603247562784522,1.43626909424452,0.0625593147514051,0.498771430650572,0.501228569349428
"EU-12",2005,82210.84,9.12524966293983,1.43439636338195,0.619751501206515,1.45074220247648,0.0698551234047453,0.50283276499922,0.49716723500078
"EU-12",2006,82148.8,9.70491632257562,1.44138826757806,0.61935262824184,1.42800191118942,0.0811249190039991,0.497667386525595,0.502332613474405
"EU-12",2007,82118.58,10.3183943268381,1.45115914698123,0.713292392570335,1.4082864065432,0.115827806069039,0.492503312331794,0.507496687668206
"EU-12",2008,82102.75,10.630825398662,1.4271406302235,0.674528321839875,1.41177859992092,0.139878599041294,0.497294387571958,0.502705612428042
"EU-12",2009,82077,10.3334202029801,1.46585069125701,0.620408300386125,1.42244229498495,0.116838560733209,0.492485458283001,0.507514541716999
"EU-12",2010,82023.8,10.6092023290801,1.45188495104344,0.706683802004346,1.42340301458778,0.117917665228159,0.49504711583742,0.50495288416258
"EU-12",2011,81935.72,10.9953657574499,1.26992072504628,0.884539296782587,1.42458757611521,0.139833677072359,0.528700384964905,0.471299615035095
