"GCAM_region_name","year","pop_thous","gdp_pcap_thous2005usd","ns_cal_pcap_day_thous","ns_usd_p1000cal","s_cal_pcap_day_thous","s_usd_p1000cal","s_share","ns_share","clusterID","sig2Qn","sig2Qs"
"Russia",1992,148322.47,14.9151194872697,1.309,0.255688062008533,1.389,0.0473886238884883,0.514825796886583,0.485174203113417,"1.10",0.0989493932760989,0.00347489332625589
"Russia",1993,148435.81,13.6376969514726,1.347,0.267219405868595,1.399,0.0531175019808124,0.509468317552804,0.490531682447196,"1.10",0.0989493932760989,0.00347489332625589
"Russia",1994,148416.29,11.9382619213416,1.321,0.266051618838116,1.405,0.0521947619503784,0.51540719002201,0.48459280997799,"1.10",0.0989493932760989,0.00347489332625589
"Russia",1995,148293.27,11.4405327479279,1.309,0.285734995125579,1.397,0.0679179436619718,0.516260162601626,0.483739837398374,"6.7",0.0442303025610045,0.0221731223679248
"Russia",1996,148078.36,11.0447285619252,1.302,0.296318055869734,1.368,0.0638067346979175,0.512359550561798,0.487640449438202,"6.7",0.0442303025610045,0.0221731223679248
"Russia",1997,147772.8,11.2178847850381,1.35,0.339209298613985,1.401,0.0576266910455847,0.509269356597601,0.490730643402399,"6.4",0.0742514020006065,0.0977061605546491
"Russia",1998,147385.44,10.6409343411262,1.365,0.328686856309263,1.377,0.0502689948127592,0.50218818380744,0.49781181619256,"6.3.1",0.0385499098756038,0.133586966338983
"Russia",1999,146924.17,11.3570472273692,1.374,0.30386868111695,1.387,0.049602175583451,0.502354219485694,0.497645780514306,"6.3.1",0.0385499098756038,0.133586966338983
"Russia",2000,146400.95,12.5454029778414,1.387,0.330227827659866,1.355,0.0484096116868018,0.49416484318016,0.50583515681984,"6.3.2",0.10082194286606,0.0584815939432157
"Russia",2001,145818.12,13.2402526564095,1.42,0.355598238231631,1.384,0.0582953392984401,0.49358059914408,0.50641940085592,"6.4",0.0742514020006065,0.0977061605546491
"Russia",2002,145195.52,13.9322763313037,1.465,0.34043898674565,1.388,0.0647701101417236,0.486505432877673,0.513494567122327,"6.7",0.0442303025610045,0.0221731223679248
"Russia",2003,144583.15,15.0167344890781,1.496,0.380318886542791,1.382,0.0620771766151894,0.480194579569145,0.519805420430855,"17",0.0443757863955424,0.013663530997916
"Russia",2004,144043.91,16.1592563224289,1.541,0.473328170458987,1.37,0.0629104115588441,0.470628649948471,0.529371350051529,"17",0.0443757863955424,0.013663530997916
"Russia",2005,143622.57,17.2552997655904,1.593,0.505814771182141,1.39,0.071809855129595,0.46597385182702,0.53402614817298,"8.3.1",0.0453182733530428,0.0269751035043535
"Russia",2006,143338.41,18.723383841961,1.634,0.4970821265043,1.391,0.0847361259761874,0.459834710743802,0.540165289256198,"8.3.1",0.0453182733530428,0.0269751035043535
"Russia",2007,143180.25,20.3562239546112,1.667,0.598806876242113,1.378,0.113121685985248,0.452545155993432,0.547454844006568,"15.2",0.0221350471646677,0.0103269826154961
"Russia",2008,143123.16,21.4339256112572,1.685,0.544992971575343,1.371,0.129591712478643,0.448625654450262,0.551374345549738,"15.2",0.0221350471646677,0.0103269826154961
"Russia",2009,143126.66,19.7516540104207,1.68,0.509967379512584,1.362,0.104773857341138,0.447731755424063,0.552268244575937,"15.2",0.0221350471646677,0.0103269826154961
"Russia",2010,143158.1,20.6319510904305,1.742,0.573880197334113,1.366,0.117087310214806,0.439510939510939,0.560489060489061,"15.2",0.0221350471646677,0.0103269826154961
"Russia",2011,143211.48,21.4949683755839,1.711,0.604877224816206,1.371,0.14185254398849,0.444841012329656,0.555158987670344,"15.2",0.0221350471646677,0.0103269826154961
