"GCAM_region_name","year","pop_thous","gdp_pcap_thous2005usd","ns_cal_pcap_day_thous","ns_usd_p1000cal","s_cal_pcap_day_thous","s_usd_p1000cal","s_share","ns_share"
"South Asia",1991,158306.82,0.325430894259641,0.24292907024577,0.309580316333395,1.94487801738249,0.0426230814798942,0.888962298541083,0.111037701458917
"South Asia",1992,162476.5,0.329803079214533,0.242029443991669,0.339918044315875,1.91788147595971,0.0360053340514937,0.887944710239662,0.112055289760338
"South Asia",1993,166751.43,0.328554423791148,0.236044315525572,0.365833466337225,1.85001840808678,0.0477018243880485,0.886846971160664,0.113153028839336
"South Asia",1994,170990.95,0.33005471927023,0.229889895196608,0.388298718923708,1.85521010552721,0.0419470950555748,0.889746345442998,0.110253654557002
"South Asia",1995,175093.7,0.346102058497821,0.231627578595667,0.376281224740915,1.87887629851198,0.0576358620180758,0.890250105148775,0.109749894851225
"South Asia",1996,179004.65,0.351280818682643,0.250420678506213,0.339872895537823,1.87870850140654,0.0605327085205171,0.882383520516837,0.117616479483164
"South Asia",1997,182746.58,0.361264435153862,0.286972114654584,0.402128139099797,1.87805021825891,0.061288439660866,0.867450736977663,0.132549263022337
"South Asia",1998,186390.2,0.369545448204895,0.304296720160915,0.359679580224464,1.89412992072324,0.0548892868626826,0.861584319211791,0.138415680788209
"South Asia",1999,190045.96,0.377517627841181,0.28011101975918,0.404140862851108,2.0550314986993,0.0395626392940482,0.88004542868583,0.119954571314171
"South Asia",2000,193786.95,0.390079517738424,0.299409928593839,0.407512870740008,2.01383201719406,0.0391621279572895,0.870566963763118,0.129433036236882
"South Asia",2001,197648.33,0.393992046378535,0.298928804694238,0.413976010271933,2.06011419050147,0.0340407640980932,0.873283867524662,0.126716132475338
"South Asia",2002,201583.73,0.411361670904691,0.272950464561336,0.43641914649839,2.0814949804688,0.0371665912519936,0.884070168141933,0.115929831858067
"South Asia",2003,205488.47,0.426191746914073,0.271252678521947,0.49450314785372,2.11041892652243,0.0576667451576513,0.886108278762096,0.113891721237904
"South Asia",2004,209215.97,0.442702916034565,0.276027227186298,0.660445504443903,2.1156369457393,0.0548038557484827,0.884587798608594,0.115412201391406
"South Asia",2005,212668.16,0.460975587506846,0.289029227632615,0.7318893058464,2.06965481807464,0.060167894564164,0.877461659963046,0.122538340036954
"South Asia",2006,215799.79,0.485969054928181,0.324222813945925,0.686083499215151,2.07126634205143,0.0792317238467303,0.864652773261695,0.135347226738305
"South Asia",2007,218663.18,0.51861790357206,0.340350837509449,0.74898977906763,2.10566508462048,0.10427052884333,0.860855019613658,0.139144980386342
"South Asia",2008,221376.97,0.538204854822975,0.325362907897881,0.638807038755588,2.10087261456552,0.135141283194941,0.865898052812477,0.134101947187524
"South Asia",2009,224111.38,0.560120954143426,0.366050438496679,0.650940621547863,2.1027327590195,0.114437220253952,0.851728398481909,0.148271601518091
"South Asia",2010,226988.78,0.585889972182766,0.367248369710319,0.780549511835258,2.11370392430126,0.109918157347436,0.851972820841107,0.148027179158893
"South Asia",2011,230048.31,0.618137468603877,0.292453928514716,0.830838099874585,2.11521279566161,0.128173244731995,0.878532221433278,0.121467778566722
"South Asia",2012,232906.56,0.642661031101915,0.295759663361453,0.896487596900492,2.11268363171815,0.135212641952356,0.877198826326664,0.122801173673336
"South Asia",2013,236196.83,0.673174191203159,0.298689224370652,0.989600160462933,2.10946122540929,0.143927716396357,0.875967373883161,0.124032626116839
