"GCAM_region_name","year","pop_thous","gdp_pcap_thous2005usd","ns_cal_pcap_day_thous","ns_usd_p1000cal","s_cal_pcap_day_thous","s_usd_p1000cal","s_share","ns_share","clusterID","sig2Qn","sig2Qs"
"Southeast Asia",1991,222897.69,4.51102835664353,0.78877799469344,0.236560030674926,1.72781289043417,0.0420787102020705,0.686568842256042,0.313431157743958,"1.9.1",0.006301806103422,0.0324768983319641
"Southeast Asia",1992,227320.12,4.70888159116015,0.811149748865169,0.250781854997807,1.73606067821889,0.0359515906771322,0.681553694881134,0.318446305118866,"1.9.1",0.006301806103422,0.0324768983319641
"Southeast Asia",1993,241679.21,4.80120121269558,0.727360723166879,0.264346756896597,1.67855944121135,0.046652278962652,0.697678778400008,0.302321221599992,"1.2.1",0.0901176461634487,0.0820739337530839
"Southeast Asia",1994,246341.75,5.077402141759,0.752487089175911,0.264794735253936,1.70576307438751,0.0413058430397391,0.693893200810318,0.306106799189682,"1.2.2",0.063412183021449,0.115073428747506
"Southeast Asia",1995,250980.48,5.36273789091761,0.778816101873739,0.298233077382429,1.67912955728669,0.0568191997794729,0.683143482456091,0.316856517543909,"6.1.1",0.0221541335492027,0.109550436787007
"Southeast Asia",1996,255590.66,5.62976900766322,0.858365495671868,0.270105304264724,1.6998589511839,0.0625292850518273,0.664468261677798,0.335531738322202,"1.1",0.0854474995476141,0.0742902171775189
"Southeast Asia",1997,260158.24,5.6987751151459,0.900092743362655,0.385813577736876,1.69429678614062,0.0648176575073664,0.65306183472958,0.34693816527042,"6.5",0.0801350390995439,0.0758120211339963
"Southeast Asia",1998,264676.4,5.37640034912199,0.894969736100385,0.335806882297713,1.72593473951588,0.0574467879959102,0.658526381092181,0.341473618907819,"6.1.1",0.0221541335492027,0.109550436787007
"Southeast Asia",1999,269136.79,5.55028478038907,0.919782635031056,0.346235553194174,1.73578570636887,0.039796696123687,0.653640005910683,0.346359994089317,"6.2.2",0.0196860391736991,0.0227237000691502
"Southeast Asia",2000,273530.32,5.79645223407925,0.959644927589746,0.388469423956737,1.74058205280497,0.0387016276694193,0.644605829599752,0.355394170400248,"6.2.1",0.00431265586823824,0.0328890780847981
"Southeast Asia",2001,277868.73,5.85023928241126,0.963581579042737,0.385284707788225,1.73892905538525,0.0345685877031499,0.643449477398009,0.356550522601991,"6.2.1",0.00431265586823824,0.0328890780847981
"Southeast Asia",2002,282147.41,6.07473155138832,0.995279357127538,0.378778385191458,1.75468315420652,0.037466159191377,0.638075299926649,0.361924700073351,"6.2.1",0.00431265586823824,0.0328890780847981
"Southeast Asia",2003,286323.46,6.37595679702101,1.01234366757792,0.40806036392596,1.76377827471769,0.0554118346114119,0.635338904911072,0.364661095088928,"6.6.2",0.0180668229220873,0.0746306773538676
"Southeast Asia",2004,290340.19,6.73289895892966,1.0840029339376,0.563742927004159,1.78544145941352,0.0527769050470549,0.622225495482897,0.377774504517103,"7.2",0.0208816071715181,0.0402737636225539
"Southeast Asia",2005,294164.91,7.005718601576,1.08264936456901,0.600206682224316,1.80808025239992,0.0566325824042188,0.62547539617205,0.37452460382795,"8.1",0.0465899398283694,0.0223510911484261
"Southeast Asia",2006,297770.24,7.32498044445353,1.12234962496588,0.572674080086865,1.80169992024723,0.0732737229689591,0.616166002794566,0.383833997205433,"8.1",0.0465899398283694,0.0223510911484261
"Southeast Asia",2007,301188.87,7.69494553228024,1.16133324352258,0.615441805540063,1.78580884443041,0.0945663703815684,0.605945960912522,0.394054039087478,"8.2",0.0538528352434628,0.0730901910501228
"Southeast Asia",2008,304521.94,7.84089904082696,1.17039757798732,0.476493623468646,1.79981231306355,0.12231398658985,0.605954588760315,0.394045411239685,"4.3",0.0891737470245337,0.125355749874295
"Southeast Asia",2009,307908.47,7.7758506761764,1.17734554801302,0.527412286131451,1.79259203567865,0.103379353259995,0.603579026549924,0.396420973450076,"8.4",0.2316718440249,0.120780581285835
"Southeast Asia",2010,311446.59,8.32231372506424,1.20999903434486,0.597414924988641,1.78682817702387,0.0987736201488217,0.596239973477742,0.403760026522258,"8.2",0.0538528352434628,0.0730901910501228
"Southeast Asia",2011,315173.97,8.54516982634378,1.14621986860146,0.548497962707937,1.77884925173231,0.113970204365903,0.608139219468882,0.391860780531118,"4.3",0.0891737470245337,0.125355749874295
