"GCAM_region_name","year","pop_thous","gdp_pcap_thous2005usd","ns_cal_pcap_day_thous","ns_usd_p1000cal","s_cal_pcap_day_thous","s_usd_p1000cal","s_share","ns_share","clusterID","sig2Qn","sig2Qs","weight"
"South Asia",1972,93193.04,0.820546298122398,0.330759879707755,0.590010381166883,1.49708552881202,0.148383025793975,0.819043843551512,0.180956156448488,"3.1.3",0.000396341338934058,0.00424625297044659,0.0691253553471803
"USA",1972,213219.52,21.5699528746377,2.113,0.750519415763496,0.696,0.134721303731696,0.247775008899964,0.752224991100036,"5.4.2",0.00671369836064302,0.0124555046940784,0.158154247215835
"Australia_NZ",1973,16542.18,19.4661277433506,2.11106098470697,0.857190386811525,0.804962527308976,0.223710374757859,0.276048023615721,0.723951976384279,"10.1",0.0478021501637729,0.0453880312672087,0.01227005869448
"Canada",1973,22488.74,20.2736847001944,2.035,0.858896614160026,0.757,0.262681819004361,0.271131805157593,0.728868194842407,"10.1",0.0478021501637729,0.0453880312672087,0.0166808824329622
"China",1973,869474.82,0.547769983809762,0.333,0.67500057050572,1.541,0.289718161309301,0.82230522945571,0.17769477054429,"11.1",0.0875031037997148,0.0405255495086473,0.644927517097045
"European Free Trade Association",1973,10483.9,28.4922740872252,2.25507958393346,0.793760613267695,0.882417294136724,0.229706197417561,0.281248819816988,0.718751180183012,"10.1",0.0478021501637729,0.0453880312672087,0.00777636734378773
"Japan",1973,108085.73,15.7140942454265,1.229,0.964387856577548,1.391,0.218032842889389,0.530916030534351,0.469083969465649,"12",0.01051,0.00111898214285714,0.0801719151366817
"Middle East",1973,56970.05,14.9666456917419,0.890253091756107,0.618891584877294,1.3503446568855,0.187240618278127,0.602671611941129,0.397328388058871,"3.2",0.0685019274994123,0.0534143031173524,0.042257178759236
"Pakistan",1973,63062.2,1.26575892230847,0.649,0.537490492511996,1.482,0.174885628008468,0.695448146410136,0.304551853589864,"3.3.1",0.0406877063553962,0.0290400944273273,0.0467759929708801
"South Africa",1973,24384.54,8.35473829744287,1.135,0.602256924225121,1.636,0.137855952453823,0.590400577408878,0.409599422591122,"3.2",0.0685019274994123,0.0534143031173524,0.0180870802420173
"South Asia",1973,94792.28,0.835835726604379,0.321821270044354,0.671894572582909,1.5921346312168,0.26566956097541,0.831855441479975,0.168144558520025,"11.2",0.216815638352626,0.0679870138426732,0.0703115816285144
"USA",1973,215092.9,22.6417339921728,2.073,0.900291393991024,0.707,0.238118263408769,0.25431654676259,0.74568345323741,"10.1",0.0478021501637729,0.0453880312672087,0.159543815129923
"Australia_NZ",1974,16767.97,19.5315525449587,2.01830640321995,0.774658014742544,0.811935506206177,0.196561197846299,0.286878483249797,0.713121516750203,"10.2",0.118659337101218,0.00939791443669111,0.0124375370167221
"Canada",1974,22823.27,20.7812405676231,2.042,0.796239804704486,0.757,0.236049877093511,0.270453733476241,0.729546266523758,"10.1",0.0478021501637729,0.0453880312672087,0.016929017971027
"China",1974,888132.76,0.548364176611942,0.327,0.629315269601204,1.544,0.252923779166724,0.825227151256013,0.174772848743987,"11.2",0.216815638352626,0.0679870138426732,0.658766927556736
"European Free Trade Association",1974,10540.81,28.9938620835872,2.18547218382648,0.751742969848884,0.841361839365286,0.208719232898566,0.277967616631347,0.722032383368653,"10.3",0.0103954950753292,0.00239194387863948,0.00781857998083453
"Japan",1974,109495.05,15.3217714214924,1.226,0.918414170061718,1.363,0.180050796425576,0.526458091927385,0.473541908072615,"12",0.01051,0.00111898214285714,0.081217269444234
"Middle East",1974,58835.95,15.6985943801831,0.949505279680196,0.581550341742786,1.33547536310708,0.172572125038743,0.584458064151491,0.415541935848509,"3.2",0.0685019274994123,0.0534143031173524,0.043641198430043
"Pakistan",1974,64873.71,1.29488175177258,0.683,0.504435132804596,1.437,0.163294528599327,0.677830188679245,0.322169811320755,"3.3.1",0.0406877063553962,0.0290400944273273,0.0481196691989007
"South Africa",1974,25040.94,8.63291122836826,1.138,0.57414344988884,1.605,0.14104958681099,0.585125774699234,0.414874225300766,"3.2",0.0685019274994123,0.0534143031173524,0.0185739608422198
"South Asia",1974,96501.2,0.889947151002194,0.308693331481888,0.667915542599953,1.659350357094,0.214237806165935,0.843147114429526,0.156852885570474,"3.1.4",0.0534994975255489,0.0307308784132649,0.0715791623648002
"USA",1974,217001.86,22.3219566031391,2.052,0.827989190741689,0.7,0.218213490410157,0.254360465116279,0.745639534883721,"10.1",0.0478021501637729,0.0453880312672087,0.160959774286782
"Australia_NZ",1975,16975.55,19.6240022420574,2.09617231842267,0.800737518121061,0.804634463684535,0.167762261666143,0.277382991741363,0.722617008258637,"10.3",0.0103954950753292,0.00239194387863948,0.0125915081852017
"Canada",1975,23140.61,20.9172121259313,1.953,0.773724452806274,0.754,0.204664951042733,0.278537125969708,0.721462874030292,"10.2",0.118659337101218,0.00939791443669111,0.0171644029339585
"China",1975,905580.44,0.584623555775799,0.329,0.652522400588708,1.555,0.208549447986921,0.825371549893843,0.174628450106157,"3.1.4",0.0534994975255489,0.0307308784132649,0.671708635220569
"European Free Trade Association",1975,10580.36,28.0457590014072,2.10454440491628,0.76012551318605,0.826583781648262,0.176732718917028,0.282001921798264,0.717998078201736,"10.3",0.0103954950753292,0.00239194387863948,0.00784791594630986
"Japan",1975,110804.52,15.6087926432086,1.187,0.944352287475725,1.368,0.138741606231534,0.535420743639922,0.464579256360078,"12",0.01051,0.00111898214285714,0.0821885606379376
"Middle East",1975,60792.6,15.2736254544208,0.997506422492211,0.54982373273993,1.32087538565549,0.133481909119961,0.569740230454456,0.430259769545544,"1.4",0.173482332218983,0.0633804387153805,0.0450925313465361
"Pakistan",1975,66791.5,1.29716940493696,0.68,0.487135475423046,1.373,0.127630309513415,0.668777398928397,0.331222601071603,"4.1.1.1",0.00220710336723214,0.00136065285937971,0.0495421779531089
"South Africa",1975,25698.86,8.55450531514839,1.15,0.550360440970802,1.603,0.112699068979748,0.582273883036687,0.417726116963313,"1.2.3",0.0180197635344199,0.0415152490153502,0.0190619688929285
"South Asia",1975,98453.06,0.860778347900093,0.313168265872082,0.624665167634487,1.56562597221458,0.15556669956929,0.83331422913506,0.16668577086494,"3.1.3",0.000396341338934058,0.00424625297044659,0.073026942328711
"USA",1975,218963.56,22.0753787949979,2.019,0.785811956854142,0.728,0.185647628540522,0.265016381507099,0.734983618492901,"10.3",0.0103954950753292,0.00239194387863948,0.162414853009234
"Australia_NZ",1976,17163.7,20.0025821493667,2.12281384433426,0.804869291387498,0.81146427868117,0.12386948994826,0.276546477416825,0.723453522583175,"5.4.3",0.0180297103972353,0.0117618499191272,0.0127310672725388
"Canada",1976,23439.94,21.7474461492077,2.067,0.775425457135377,0.797,0.151064007150101,0.278282122905028,0.721717877094972,"10.3",0.0103954950753292,0.00239194387863948,0.0173864290918784
"China",1976,921688.2,0.565613794909168,0.316,0.650992920654989,1.534,0.161717135063625,0.829189189189189,0.170810810810811,"3.1.3",0.000396341338934058,0.00424625297044659,0.683656465593385
"European Free Trade Association",1976,10600.7,28.3811240684416,2.21502077032649,0.744216747443547,0.841954367164433,0.135074967331852,0.275420744133197,0.724579255866803,"5.4.2",0.00671369836064302,0.0124555046940784,0.0078630030142686
"Japan",1976,111992.86,16.0570516505901,1.236,0.951920848035426,1.356,0.10550866996224,0.523148148148148,0.476851851851852,"12",0.01051,0.00111898214285714,0.0830700044107051
"Middle East",1976,62833.32,16.4189279856625,1.00239408135683,0.582813492963413,1.35425707443121,0.0998011490460862,0.574653177287225,0.425346822712775,"6.1.4",0.231049166505776,0.0654212757615389,0.0466062226604378
"Pakistan",1976,68818.47,1.31562752224968,0.674,0.510092406378669,1.362,0.0950581085873833,0.668958742632613,0.331041257367387,"4.4.2",0.0282121903143792,0.0260564074657557,0.0510456702903915
"South Africa",1976,26354.14,8.52947889385799,1.135,0.534087589095252,1.578,0.0865462080393848,0.581643936601548,0.418356063398452,"4.3.2.1",0.0689899325555393,0.0724608460924645,0.0195480187401263
"South Asia",1976,100693.07,0.885522631404636,0.332238827657157,0.615106264691689,1.66320750613722,0.123764333743968,0.833501496867922,0.166498503132078,"3.1.3",0.000396341338934058,0.00424625297044659,0.0746884557553708
"USA",1976,220993.17,23.055562726036,2.113,0.783304775441602,0.755,0.137844605819386,0.263249651324965,0.736750348675035,"5.4.2",0.00671369836064302,0.0124555046940784,0.163920303550027
"Australia_NZ",1977,17334.21,19.8302498737807,2.06848496816411,0.780936229690863,0.815584278141317,0.109223795064136,0.282789423030013,0.717210576969987,"5.2",0.0861211571648543,0.0341537922151744,0.0128575420000533
"Canada",1977,23723.8,22.2344997918988,2.055,0.789493347725446,0.793,0.134041918699217,0.278441011235955,0.721558988764045,"5.4.2",0.00671369836064302,0.0124555046940784,0.017596980473922
"China",1977,936554.51,0.59962998920977,0.323,0.603491072422068,1.562,0.198366649065264,0.828647214854111,0.171352785145889,"3.1.3",0.000396341338934058,0.00424625297044659,0.694683458182653
"European Free Trade Association",1977,10605.15,29.2703205479351,2.27975009405808,0.742895081928414,0.873945884782393,0.116441012709825,0.277117988114923,0.722882011885077,"5.2",0.0861211571648543,0.0341537922151744,0.00786630377397442
"Japan",1977,113067.85,16.602677974025,1.271,0.937006281394988,1.333,0.118160655881346,0.511904761904762,0.488095238095238,"12",0.01051,0.00111898214285714,0.0838673715289434
"Middle East",1977,64963.01,16.3131932033908,1.03713992716778,0.597241810014908,1.38222230758704,0.0957061150413309,0.571316807268885,0.428683192731115,"6.1.4",0.231049166505776,0.0654212757615389,0.0481859069161434
"Pakistan",1977,70953.78,1.32305443810537,0.71,0.458646569028574,1.311,0.087893284981992,0.648688767936665,0.351311232063335,"2.1.3",0.0192366242215623,0.0362295981005909,0.0526295231459952
"South Africa",1977,27009.76,8.31459312452686,1.083,0.533470717630496,1.633,0.0774603515894906,0.601251840942563,0.398748159057437,"4.3.2.1",0.0689899325555393,0.0724608460924645,0.0200343207802005
"South Asia",1977,103180.92,0.891121767302079,0.320103868428388,0.607680634278981,1.54695975079501,0.150838626702315,0.828552243676874,0.171447756323126,"3.1.3",0.000396341338934058,0.00424625297044659,0.0765338029540509
"USA",1977,223090.87,23.896555660063,2.094,0.787095442751764,0.74,0.12156024084647,0.261115031757234,0.738884968242766,"5.4.3",0.0180297103972353,0.0117618499191272,0.165476259423038
"Australia_NZ",1978,17497.64,20.3243403357301,2.08665681086135,0.865079255296192,0.760299151199819,0.11710139150363,0.26705687103406,0.73294312896594,"5.4.1",0.133330537738397,0.068387869924103,0.0129787651817886
"Canada",1978,23994.95,22.8432024272638,2.017,0.825376109825785,0.764,0.13680950140205,0.274721323265013,0.725278676734987,"5.4.2",0.00671369836064302,0.0124555046940784,0.0177981042928509
"China",1978,950537.32,0.660859363414021,0.35,0.620269563240784,1.685,0.176704233716456,0.828009828009828,0.171990171990172,"3.1.3",0.000396341338934058,0.00424625297044659,0.705055120165158
"European Free Trade Association",1978,10601.88,29.8187002121495,2.26930617399933,0.801336184245393,0.884394912977698,0.119134751191154,0.280430798159579,0.719569201840421,"5.4.3",0.0180297103972353,0.0117618499191272,0.00786387827189846
"Japan",1978,114054.59,17.3267915391909,1.291,1.00824263874709,1.305,0.106797121764321,0.502696456086287,0.497303543913713,"12",0.01051,0.00111898214285714,0.0845992797608808
"Middle East",1978,67215.76,15.2566587277126,1.06097815943761,0.635620967842323,1.43465107320069,0.0949598454608364,0.574865470574739,0.425134529425261,"6.1.4",0.231049166505776,0.0654212757615389,0.0498568701582306
"Pakistan",1978,73204.09,1.38340671862886,0.707,0.511281932282128,1.4,0.0912522230442461,0.664451827242525,0.335548172757475,"4.4.2",0.0282121903143792,0.0260564074657557,0.0542986765333223
"South Africa",1978,27674.45,8.35949647314248,1.061,0.584803457247492,1.649,0.0804511841557935,0.608487084870849,0.391512915129151,"1.2.1",0.0513291216768013,0.0585546236084005,0.0205273504361246
"South Asia",1978,105860.21,0.930560487134328,0.337077754521741,0.653156029543109,1.6442988357004,0.123847308989154,0.829876987451462,0.170123012548538,"3.1.3",0.000396341338934058,0.00424625297044659,0.0785211495770192
"USA",1978,225239.46,24.9991123866798,2.115,0.829476808858589,0.731,0.125195755440305,0.256851721714687,0.743148278285313,"5.4.3",0.0180297103972353,0.0117618499191272,0.167069962635697
"Australia_NZ",1979,17667.85,20.6620917031778,2.04679159320461,0.867044759968108,0.779614126789621,0.129966385301288,0.275832348227491,0.724167651772509,"5.4.1",0.133330537738397,0.068387869924103,0.0131050173861769
"Canada",1979,24257.59,23.4434705251709,2.002,0.866472525595441,0.767,0.150075409846712,0.276995305164319,0.723004694835681,"10.3",0.0103954950753292,0.00239194387863948,0.0179929158724322
"China",1979,964155.18,0.701763156376448,0.381,0.563360649897197,1.671,0.166062475421935,0.814327485380117,0.185672514619883,"3.1.3",0.000396341338934058,0.00424625297044659,0.715156082764599
"European Free Trade Association",1979,10602.18,30.793842813818,2.29646397721978,0.814150910765958,0.8512405976884,0.133422943276476,0.270432176028855,0.729567823971145,"5.4.3",0.0180297103972353,0.0117618499191272,0.00786410079502469
"Japan",1979,114993.27,18.1278492708378,1.315,0.98638492677075,1.292,0.119740461466097,0.495588799386268,0.504411200613732,"12",0.01051,0.00111898214285714,0.0852955397879954
"Middle East",1979,69635.79,15.3073428911703,1.08336895739964,0.640301602506862,1.51373098732706,0.111195603700102,0.582854345055387,0.417145654944613,"6.1.4",0.231049166505776,0.0654212757615389,0.0516519122955064
"Pakistan",1979,75575.98,1.40276689196078,0.724,0.522004291859028,1.338,0.108159731723526,0.648884578079534,0.351115421920466,"4.4.2",0.0282121903143792,0.0260564074657557,0.056058011126275
"South Africa",1979,28360.82,8.46636595339086,1.079,0.625389660850807,1.632,0.0871594915207677,0.601991884913316,0.398008115086684,"1.5.2",0.041562347502537,0.0797270976181829,0.0210364610966379
"South Asia",1979,108638.9,0.950186419223322,0.354700131996918,0.68845195902129,1.65924596686822,0.147013902086187,0.823878041126924,0.176121958873076,"3.1.3",0.000396341338934058,0.00424625297044659,0.0805822255291466
"USA",1979,227411.6,25.538142178114,2.125,0.85907121936189,0.761,0.136580647255228,0.263686763686764,0.736313236313236,"5.4.1",0.133330537738397,0.068387869924103,0.168681133913765
"Australia_NZ",1980,17855.09,21.0730193641174,2.06004957521917,0.793566843607123,0.804889057966104,0.154710616163206,0.280944606855756,0.719055393144244,"10.3",0.0103954950753292,0.00239194387863948,0.0132439014866978
"Canada",1980,24515.79,23.6909594796959,1.998,0.79669635702204,0.774,0.180831828961807,0.279220779220779,0.720779220779221,"10.3",0.0103954950753292,0.00239194387863948,0.0181844341097452
"China",1980,977837.43,0.746862338122477,0.416,0.496726863474778,1.69,0.196889856148418,0.802469135802469,0.197530864197531,"3.3.1",0.0406877063553962,0.0290400944273273,0.725304806244367
"European Free Trade Association",1980,10614.27,32.1653033256549,2.34737644604857,0.774093732169422,0.878382618870634,0.155451397408741,0.27230261194124,0.72769738805876,"10.3",0.0103954950753292,0.00239194387863948,0.00787306847701197
"Japan",1980,115912.1,18.490911609062,1.288,0.914316133326031,1.295,0.137006642160752,0.501355013550136,0.498644986449864,"5.4.1",0.133330537738397,0.068387869924103,0.0859770762015908
"Middle East",1980,72249.47,14.1955552241621,1.12407242779774,0.607215049605715,1.56577806826818,0.118907821309455,0.582105983421098,0.417894016578902,"1.4",0.173482332218983,0.0633804387153805,0.0535905931107671
"Pakistan",1980,78071.98,1.47442493144468,0.686,0.523994761473969,1.292,0.110114687793581,0.653185035389282,0.346814964610718,"1.1",0.0691178658725879,0.0311104870087219,0.0579094035365511
"South Africa",1980,29077.14,8.80448743561361,1.075,0.56395808180184,1.64,0.0964997459349594,0.604051565377532,0.395948434622468,"1.2.5",0.0821286374005484,0.0544393727781543,0.021567786982587
"South Asia",1980,111449.1,0.94380433031724,0.338649694793408,0.681028449042703,1.62442410822519,0.163725826945476,0.827490085053007,0.172509914946993,"3.1.3",0.000396341338934058,0.00424625297044659,0.0826666738269664
"USA",1980,229588.21,25.220928528734,2.082,0.808168086103004,0.757,0.158904113016303,0.266643184219796,0.733356815780204,"10.3",0.0103954950753292,0.00239194387863948,0.170295620786413
"Australia_NZ",1981,18062.99,21.5030274505194,2.06068832845503,0.719511292176375,0.813888638038331,0.123870157462632,0.283133361021527,0.716866638978473,"5.2",0.0861211571648543,0.0341537922151744,0.0133981100131787
"Canada",1981,24768.53,24.2698567722395,2.015,0.756247918893275,0.713,0.152764184112431,0.261363636363636,0.738636363636364,"10.3",0.0103954950753292,0.00239194387863948,0.0183719024261607
"China",1981,991553.83,0.775491343937701,0.432,0.469944658874874,1.696,0.266141272265446,0.796992481203007,0.203007518796992,"11.2",0.216815638352626,0.0679870138426732,0.735478860273338
"European Free Trade Association",1981,10641.51,32.5997769441187,2.31704863971372,0.733495929378264,0.907239520519174,0.123798216311604,0.281376687018459,0.718623312981541,"5.2",0.0861211571648543,0.0341537922151744,0.00789327357687412
"Japan",1981,116821.57,19.1133162086496,1.245,0.834362098544501,1.282,0.117997680672282,0.507320933913732,0.492679066086268,"5.4.1",0.133330537738397,0.068387869924103,0.0866516698936476
"Middle East",1981,75061.36,13.4701849623626,1.1624881150568,0.580646379408364,1.58912746638217,0.0933017494828601,0.577525246295897,0.422474753704103,"1.4",0.173482332218983,0.0633804387153805,0.0556762949555313
"Pakistan",1981,80691.7,1.52377439772944,0.701,0.477403654198072,1.25,0.0860593384303688,0.640697078421322,0.359302921578678,"4.5",0.0934172981901323,0.0461355853023937,0.0598525644840867
"South Africa",1981,29828.87,9.04269124826628,1.098,0.507748218094269,1.578,0.0771816666289944,0.589686098654709,0.410313901345291,"4.3.5",0.0981005793773137,0.0323578829774771,0.0221253780148694
"South Asia",1981,114274.85,0.961434090833499,0.333916821942886,0.56572193044075,1.61726860564682,0.124847701817646,0.828864639300135,0.171135360699865,"1.1",0.0691178658725879,0.0311104870087219,0.0847626562401626
"USA",1981,231765.78,25.6155226455709,2.099,0.755952440043972,0.769,0.136118410040058,0.26813110181311,0.73186889818689,"5.4.2",0.00671369836064302,0.0124555046940784,0.171910819733066
"Australia_NZ",1982,18289.89,20.9307276267198,2.07705586091551,0.695791721495782,0.821164519305474,0.102998040734675,0.283334050408845,0.716665949591155,"6.1.1",0.00104720539340235,0.00990932721284684,0.0135664116709879
"Canada",1982,25017.5,23.3439559815346,2.012,0.723829623581521,0.802,0.118057333427683,0.28500355366027,0.71499644633973,"5.2",0.0861211571648543,0.0341537922151744,0.0185565743686233
"China",1982,1005328.57,0.834145034853535,0.462,0.450692185393944,1.825,0.106479164454381,0.79798863139484,0.20201136860516,"2.2.1",0.0161893743549901,0.039422160944758,0.745696187632924
"European Free Trade Association",1982,10682.14,32.2550233758973,2.30192611031123,0.718271382506715,0.826314963106643,0.107763949598756,0.264146830027976,0.735853169972024,"5.2",0.0861211571648543,0.0341537922151744,0.00792341062560389
"Japan",1982,117708.92,19.6097765423996,1.302,0.759862227492799,1.276,0.08181070140299,0.494957331264546,0.505042668735454,"6.2",0.00194714285714286,0.000126571428571427,0.0873098562138634
"Middle East",1982,78044.77,12.7617103044322,1.19054258831181,0.562112872675873,1.60228641752676,0.0808206333509298,0.57371447166192,0.42628552833808,"1.2.5",0.0821286374005484,0.0544393727781543,0.0578892206890016
"Pakistan",1982,83427.52,1.56863384808781,0.742,0.43105790752644,1.29,0.0752461457673178,0.634842519685039,0.365157480314961,"2.1.1.1",0.00996647339590406,0.0591764963797452,0.0618818418814752
"South Africa",1982,30611.21,8.77782806513371,1.081,0.482161223610131,1.674,0.0694876749737554,0.607622504537205,0.392377495462795,"4.2.1.1",0.0946390130731917,0.0807206795121866,0.0227056738234653
"South Asia",1982,117137.42,0.961794913264981,0.334617936010542,0.521385600379315,1.64019559642,0.0939489796634951,0.830557199191002,0.169442800808998,"4.4.2",0.0282121903143792,0.0260564074657557,0.0868859496583855
"USA",1982,233953.87,24.8696709291757,2.058,0.730970046651467,0.766,0.108482356627749,0.271246458923513,0.728753541076487,"5.2",0.0861211571648543,0.0341537922151744,0.173533821824012
"Australia_NZ",1983,18534.08,21.5686133834576,2.03720527050709,0.665222083326251,0.798242440952019,0.10987470787149,0.28152253971252,0.71847746028748,"6.1.1",0.00104720539340235,0.00990932721284684,0.0137475380783057
"Canada",1983,25272.66,23.7402911708774,1.989,0.687675259727175,0.774,0.134245904020486,0.280130293159609,0.719869706840391,"5.2",0.0861211571648543,0.0341537922151744,0.0187458377049238
"China",1983,1019698.48,0.911588860111396,0.466,0.452675917779001,1.89,0.128827643135259,0.802207130730051,0.197792869269949,"2.2.1",0.0161893743549901,0.039422160944758,0.756354978622648
"European Free Trade Association",1983,10733.04,32.7206917363302,2.2786430237845,0.677663925954471,0.83724129230861,0.114885710717401,0.268701019477641,0.731298980522359,"5.2",0.0861211571648543,0.0341537922151744,0.00796116538268845
"Japan",1983,118552.1,20.06626674266,1.311,0.754400024311935,1.27,0.0905459701925545,0.492057342115459,0.507942657884541,"6.2",0.00194714285714286,0.000126571428571427,0.0879352797124598
"Middle East",1983,81153.95,12.5725965682076,1.21281393696795,0.54619459110593,1.6388247032954,0.0819934291576845,0.574695783735087,0.425304216264913,"4.3.3",0.0886634988018296,0.0361545594125398,0.0601954355344273
"Pakistan",1983,86264.62,1.61838948634092,0.766,0.409186379859528,1.286,0.0760260773765315,0.626705653021443,0.373294346978558,"2.1.1.1",0.00996647339590406,0.0591764963797452,0.0639862430862806
"South Africa",1983,31409.91,8.39666851237265,1.064,0.464269153645096,1.63,0.0770314370086156,0.605048255382331,0.394951744617669,"4.2.3",0.12275598825674,0.0530981918315224,0.0232981045598786
"South Asia",1983,120048.89,0.976955986379738,0.342985240929758,0.532829122669279,1.67366578524799,0.0999913229900961,0.829923354870261,0.170076645129739,"1.1",0.0691178658725879,0.0311104870087219,0.0890455143461846
"USA",1983,236161.96,25.7455595410555,2.088,0.706300328545579,0.757,0.119505765777046,0.266080843585237,0.733919156414763,"5.2",0.0861211571648543,0.0341537922151744,0.17517165879004
