"X","iso","year","pop_thous","Y","cons_price_ns","Pn","share_s_ns.x","cons_exp_ns","Qn","ns_cons_thous_t","cons_price_s","Ps","share_s_ns.y","cons_exp_s","Qs","s_cons_thous_t","gdp_pcap","Tot_cal","weight","clusterID","sig2Qn","sig2Qs"
1,"afg",1993,15175,0.3963839609,3073.307565,5.62392963235,0.154435332,23185535.87,0.271674302,0.46281885,9542.745703,1.22416702855,0.845564668,27632367.71,1.487471734,0.53718115,0.396383961,1.759146036,0.01044660355757,"1.1.1.1.1",0.0786530672354613,0.0565145173163877
4,"afg",1996,18415,0.3606607452,4069.257261,5.02606863325,0.206494515,32911936.73,0.35559308,0.502328914,17663.12047,2.456731751165,0.793505485,61819313.17,1.366453048,0.497671086,0.360660745,1.722046128,0.0126770480733214,"1.2",0.119100862063055,0.117135767037202
11,"afg",2003,23116,0.3940174406,5113.780637,5.48257790005,0.182487117,41990237.98,0.331322431,0.507420312,20094.74511,2.73670495408,0.817512883,93897471.65,1.484271109,0.492579688,0.394017441,1.81559354,0.0159132578475643,"1.3",0.194011057132392,0.124045617270429
12,"afg",2004,24019,0.3880860091,5389.899134,4.6759169464,0.196332117,42150124.53,0.375298779,0.485260771,15965.72255,2.19968516623,0.803667883,81166695.21,1.536251837,0.514739229,0.388086009,1.911550616,0.0165348909950098,"1.2",0.119100862063055,0.117135767037202
13,"afg",2005,24861,0.4120672008,4558.196606,3.7962052541,0.221515257,39283444,0.416237569,0.51230695,18331.34456,2.616240079235,0.778484743,95144552.09,1.462809385,0.48769305,0.412067201,1.879046954,0.0171145312055847,"1.2",0.119100862063055,0.117135767037202
14,"afg",2006,25631,0.4363040131,426.5566395,0.216750611945,0.173700015,1790300.67,0.322255317,0.467129291,865.7816423,0.125716078745,0.826299985,4939629.282,1.53298526,0.532870709,0.436304013,1.855240577,0.0176446059824763,"1.4.1.1.1.1",0.100742892123183,0.262961282692798
15,"afg",2008,27032,0.4914733579,586.7777478,1.15638660009,0.159688084,9648161.108,0.308647894,0.448318804,6958.030667,0.99221535541,0.840311916,43562766.65,1.624169427,0.551681196,0.491473358,1.932817321,0.0186090667128984,"1.4.2.1",0.222787002348222,0.0595196044323935
16,"afg",2009,27708,0.5620734221,635.2351981,1.33732326129,0.164996838,12129888.37,0.327352172,0.454750403,8384.38189,1.18013767569,0.835003162,54170841.26,1.656638407,0.545249597,0.562073422,1.983990579,0.0190744310624811,"1.1.2.1.1",0.139220332371687,0.170906276720078
17,"afg",2010,28398,0.566163851,600.8585577,1.378546303985,0.185712409,14737604.2,0.376459079,0.459422857,6303.300192,0.91782456233,0.814287591,43023139.52,1.650648753,0.540577143,0.566163851,2.027107832,0.01954943313528,"1.4.3.1.1",0.125126288077628,0.121635812763534
18,"afg",2011,29105,0.6003651957,1675.913371,1.91499298964,0.168461832,18671443.98,0.334998694,0.445276737,5415.520503,0.77875163015,0.831538168,37479203.73,1.653574564,0.554723263,0.600365196,1.988573258,0.0200361381576985,"1.4.3.2",0.145197915683915,0.200830567616651
19,"afg",2012,29825,0.6499066716,2606.371609,2.38993043046,0.181130606,25763711.95,0.361445418,0.472705928,5812.385814,0.831689520125,0.818869394,40532855.88,1.634050684,0.527294072,0.649906672,1.995496102,0.0205317924945322,"1.1.2.2.1",0.0467330261752788,0.0322309155062123
20,"afg",2014,33370.79,0.6374184258,615.8247012,0.355636443665,0.189011713,4422743.533,0.372665346,0.496476182,1010.908484,0.14635300975,0.810988287,7809316.415,1.59898678,0.503523818,0.637418426,1.971652126,0.0229727455375896,"1.4.4.1.1.1",0.0794161774386089,0.294485340148053
21,"afg",2015,34413.6,0.6070321405,369.5287592,0.40500097415,0.188321035,5102712.686,0.366112824,0.494408476,1128.214634,0.159833884345,0.811678965,8679592.974,1.577976022,0.505591524,0.60703214,1.944088846,0.023690625119525,"1.4.4.1.2",0.0980384487930161,0.210703450945693
22,"afg",2017,36296.11,0.6109332995,273.4100737,0.40540769,0.1832011,5252228.784,0.356937001,0.470627008,858.4981063,0.11929078774,0.8167989,6890418.913,1.591397377,0.529372992,0.610933299,1.948334378,0.0249865615717926,"1.4.1.2.1.1.1.1",0.0716907493747885,0.0465191510002049
23,"afg",1978,13200,0.839334397,16.87877333,0.034493612155,0.078986877,72192.76792,0.158555417,0.318913481,31.39946494,0.003765146185,0.921013123,91885.65994,1.848808634,0.681086519,0.839334397,2.007364051,0.00908699617528331,"1.4.1.3.1.1.1",0.0431194000158004,0.01
24,"afg",1979,13257,0.814192263,30.11007665,0.039624347075,0.119237905,131031.7449,0.249441753,0.433375104,98.662427,0.012422143915,0.880762095,303427.7079,1.842525169,0.566624896,0.814192263,2.091966922,0.00912623547694931,"1.4.1.3.1.1.1",0.0431194000158004,0.01
25,"afg",1980,13180,0.7885090789,21.45831042,0.051496753905,0.118985514,149312.3685,0.219988775,0.434123223,13.92938397,0.001996974495,0.881014486,42872.35762,1.628881452,0.565876777,0.788509079,1.848870227,0.00907322799926015,"1.4.1.3.1.1.1",0.0431194000158004,0.01
26,"afg",1981,12964,0.8189057567,24.78075742,0.07225549417,0.082790966,139708.4727,0.149146424,0.278484848,90.09527332,0.011175508315,0.917209034,239389.1839,1.652335445,0.721515152,0.818905757,1.801481869,0.00892453169821006,"1.4.1.3.1.1.1",0.0431194000158004,0.01
27,"afg",1982,12634,0.8573946082,350.955069,0.20951512971,0.0935702,445285.6623,0.168221867,0.287273862,84.26630162,0.01020850907,0.9064298,210175.5806,1.629592684,0.712726138,0.857394608,1.797814551,0.00869735679382798,"1.4.1.3.1.2",0.0528125495086826,0.0591387890899064
28,"afg",1983,12242,0.9283353414,931.9838217,0.390902863385,0.111279051,974569.0315,0.203653266,0.308630394,119.5372904,0.01495668019,0.888720949,297804.3029,1.626459997,0.691369606,0.928335341,1.830113263,0.00842750054377411,"1.4.1.3.2",0.0541083208483598,0.0624567230421936
32,"afg",1987,11063,0.9693852346,73.12852965,0.2396329755,0.079534501,446360.7325,0.168370689,0.227258012,387.4790282,0.04625096186,0.920465499,997038.952,1.948580917,0.772741988,0.969385235,2.116951606,0.00761586656720903,"1.4.1.3.3.1",0.0310490146582968,0.118932753791327
33,"afg",1988,11013,0.893221274,52.14489178,0.183117992815,0.092434356,336264.838,0.16674192,0.260066494,227.236147,0.027432779865,0.907565644,494612.2702,1.637153601,0.739933506,0.893221274,1.803895521,0.00758144612715114,"1.4.1.3.1.2",0.0528125495086826,0.0591387890899064
36,"afg",2007,26349,0.5400315177,571.901693,0.198834991365,0.167955049,1686954.201,0.321992933,0.447888324,737.1103251,0.102498736075,0.832044951,4308069.61,1.595144626,0.552111676,0.540031518,1.917137559,0.0181388835017076,"1.4.1.1.2",0.0326353118673845,0.081555075971515
37,"afg",2013,30552,0.6755278509,1194.379996,0.573515303095,0.169223763,5792080.316,0.33055971,0.432034811,788.3342931,0.111977155355,0.830776237,5551900.989,1.622828539,0.567965189,0.675527851,1.953388249,0.0210322656929739,"1.4.1.2.1.1.1.1",0.0716907493747885,0.0465191510002049
38,"afg",2016,35383.03,0.6114134578,238.4694983,0.303158636555,0.18379324,3824690.889,0.356558977,0.493265856,1560.786082,0.2273888242,0.81620676,12739904.31,1.583441523,0.506734144,0.611413458,1.9400005,0.0243579892636314,"1.4.4.2",0.0592442800758408,0.181807395072215
39,"afg",1989,11215,0.8152176711,2422.120194,1.118470565435,0.098689163,2145073.329,0.17100874,0.265483384,900.2411584,0.10968420309,0.901310837,1921174.41,1.561792853,0.734516616,0.815217671,1.732801593,0.00772050470498502,"1.4.5.1",0.254951811628313,0.0371355236352317
40,"afg",1975,12552,0.8205836281,26.82967723,0.04428132988,0.101683247,111638.6918,0.200854309,0.386283409,5.803971372,0.000706060745,0.898316753,15725.92994,1.774439701,0.613716591,0.820583628,1.97529401,0.00864090727213304,"1.4.1.3.1.1.1",0.0431194000158004,0.01
41,"afg",1976,12807,0.8482224409,27.41663333,0.02386714268,0.102271584,62500.52713,0.204472939,0.38097585,5.17205975,0.00062960018,0.897728416,14472.32132,1.794840364,0.61902415,0.848222441,1.999313303,0.00881645151642828,"1.4.1.3.1.1.1",0.0431194000158004,0.01
42,"afg",1970,11016,0.9732134405,20.12023333,0.034693528495,0.130269346,86495.24386,0.226318381,0.443390453,86.98402424,0.01092952058,0.869730654,181922.9198,1.510992728,0.556609547,0.97321344,1.737311109,0.00758351135355462,"1.4.1.3.1.1.2",0.0858864352232045,0.0119281069411257
43,"afg",1971,11323,0.9442162563,13.79851648,0.040702012495,0.097793203,86186.78999,0.187009348,0.360283269,225.0144497,0.02730381843,0.902206797,533390.943,1.725284577,0.639716731,0.944216256,1.912293925,0.00779485285551007,"1.4.1.3.1.1.2",0.0858864352232045,0.0119281069411257
44,"afg",1972,11644,0.7675925071,14.85342222,0.048787443585,0.099689922,109495.0628,0.192745514,0.376933896,89.70189308,0.01088819528,0.900310078,220690.291,1.740704837,0.623066104,0.767592507,1.933450351,0.00801583208068173,"1.4.1.3.1.1.1",0.0431194000158004,0.01
45,"afg",1973,11966,0.7685670643,21.64317292,0.058489550195,0.102977287,141932.5052,0.20279376,0.39098339,10.76705312,0.00131171583,0.897022713,27727.16046,1.766511967,0.60901661,0.768567064,1.969305727,0.00823749971465455,"1.4.1.3.1.1.1",0.0431194000158004,0.01
46,"afg",1974,12274,0.7901393147,30.49099288,0.089802596515,0.106946759,229783.9312,0.208470517,0.398505925,2.658374841,0.000325300775,0.893053241,6950.655309,1.740822007,0.601494075,0.790139315,1.949292524,0.00844952962541116,"1.4.1.3.1.1.1",0.0431194000158004,0.01
47,"afg",1977,13034,0.7914221544,29.88456939,0.040654321595,0.073236634,72878.16193,0.137534919,0.246632745,24.28660824,0.00292605608,0.926763366,66376.4208,1.74041758,0.753367255,0.791422154,1.877952499,0.00897272031429111,"1.4.1.3.1.1.1",0.0431194000158004,0.01
81,"ago",2013,21472,4.600355817,14966.53,6.9053985146,0.656575698,234159415,1.579248158,0.85212412,5751.633857,1.778044639605,0.343424302,31536374,0.82603148,0.14787588,4.600355817,2.405279638,0.0147815137784609,"1.2",0.119100862063055,0.117135767037202
82,"ago",2014,26941.78,3.843197294,11920.60522,5.83194814745,0.583901986,198162088.4,1.261190327,0.800685192,7172.715182,1.861595670515,0.416098014,45076269.54,0.898744657,0.199314808,3.843197294,2.159934984,0.0185469584708579,"1.2",0.119100862063055,0.117135767037202
122,"alb",1988,3336,1.829952409,876.260069,0.36785671557,0.221343454,693576.2002,0.56518347,0.448461538,204.2338047,0.030646231835,0.778656546,203269.3178,1.988239545,0.551538462,1.829952409,2.553423015,0.00229653176066251,"1.4.1.3.4.1",0.316705845480398,0.01
123,"alb",1989,3404,1.969877288,1166.909881,0.430334555065,0.240548134,874204.016,0.5967838,0.451104101,654.8171706,0.09959381824,0.759451866,638759.2777,1.884149188,0.548895899,1.969877288,2.480932988,0.00234334355914124,"1.4.1.2.1.1.1.2",0.119529783242695,0.464690396736484
124,"alb",1985,3078,1.920460379,357.5582982,0.236188867985,0.23285272,440482.5323,0.605899579,0.443229605,360.3004051,0.05382680988,0.76714728,330723.7174,1.996172572,0.556770395,1.920460379,2.602072151,0.00211892228996379,"1.4.1.3.5.1",0.227192469592584,0.108211716903817
125,"alb",1986,3162,1.974032209,316.42047,0.19276237577,0.223924379,373314.7072,0.612478664,0.423688394,331.5519417,0.048723500695,0.776075621,327034.8072,2.122724476,0.576311606,1.974032209,2.73520314,0.00217674862926105,"1.4.1.3.5.1",0.227192469592584,0.108211716903817
126,"alb",1990,3447,1.751335971,1504.758328,0.60887500477,0.269194245,1442266.412,0.68718878,0.507757405,1015.367406,0.16015419922,0.730805755,1029892.419,1.865573002,0.492242595,1.751335971,2.552761782,0.00237294513759103,"1.4.4.3.1",0.0708142714522292,0.261455878314784
127,"alb",1991,3460,1.256186822,183.4645952,0.14541858201,0.306130034,400371.2213,0.795732045,0.540229885,331.5332271,0.054635250935,0.693869966,340947.9156,1.803594901,0.459770115,1.256186822,2.599326946,0.00238189445200608,"1.4.1.3.6.1",0.0504476623007865,0.0331923482779857
128,"alb",1992,3447,1.170300341,139.7753719,0.09168271772,0.299913294,255440.6111,0.808278789,0.543882127,541.8688863,0.08651889847,0.700086706,562690.4715,1.88676276,0.456117873,1.170300341,2.695041549,0.00237294513759103,"1.4.1.1.3.1.1",0.117920665210119,0.34805766638207
129,"alb",1983,2930,2.007294675,244.7538127,0.1061830917,0.20553766,174489.3652,0.560849035,0.417376491,243.3332888,0.033551333995,0.79446234,213110.7191,2.167843284,0.582623509,2.007294675,2.728692319,0.00201703778739243,"1.4.1.3.7",0.178614404541071,0.0831641003269266
130,"alb",1984,3001,1.935275565,545.5344118,0.17406720352,0.203770121,286934.2861,0.549287224,0.411365564,281.1911251,0.03892045589,0.796229879,250692.5209,2.146334783,0.588634436,1.935275565,2.695622007,0.00206591481227464,"1.4.1.3.5.1",0.227192469592584,0.108211716903817
131,"alb",1987,3252,1.904273022,487.3971731,0.23863650287,0.213633584,397457.2677,0.512156902,0.425347222,301.9644303,0.04349694707,0.786366416,266666.0786,1.885204468,0.574652778,1.904273022,2.39736137,0.00223870542136525,"1.4.1.3.5.1",0.227192469592584,0.108211716903817
132,"alb",1980,2735,1.953737246,168.254409,0.041794886735,0.201363048,57379.22659,0.501965891,0.417330677,84.08468781,0.01192761089,0.798636952,64946.33057,1.990874258,0.582669323,1.953737246,2.492840149,0.00188279807116666,"1.4.1.3.8.1.1.1",0.0374555147935461,0.125226907981011
133,"alb",1981,2799,2.018751295,169.5667226,0.04217477983,0.19886897,60462.4577,0.512188795,0.415254237,130.6163081,0.0177310284,0.80113103,102400.819,2.06332007,0.584745763,2.018751295,2.575508865,0.00192685623444076,"1.4.1.3.8.2",0.236663430421436,0.104136739533351
134,"alb",1982,2864,2.031109656,207.4761588,0.075658360335,0.199455366,110830.1701,0.511479299,0.41979835,202.2417332,0.028061747135,0.800544634,164989.234,2.052900436,0.58020165,2.031109656,2.564379735,0.00197160280651602,"1.4.1.3.7",0.178614404541071,0.0831641003269266
