"GCAM_region_name","GCAM_region_ID","GCAM_commodity","year","est.cp_2005usd_tonne"
"Africa_Eastern","02","Beef",1971,2038.48613910313
"Africa_Eastern","02","Beef",1972,2016.47221454989
"Africa_Eastern","02","Beef",1973,2010.49734507021
"Africa_Eastern","02","Beef",1974,2022.68426724729
"Africa_Eastern","02","Beef",1975,2056.45941387367
"Africa_Eastern","02","Beef",1976,2018.48562041179
"Africa_Eastern","02","Beef",1977,2031.6778231674
"Africa_Eastern","02","Beef",1978,2014.95971391857
"Africa_Eastern","02","Beef",1979,2056.91047504845
"Africa_Eastern","02","Beef",1980,2088.754500355
"Africa_Eastern","02","Beef",1981,2036.07950438764
"Africa_Eastern","02","Beef",1982,2007.00988301008
"Africa_Eastern","02","Beef",1983,1968.92293984958
"Africa_Eastern","02","Beef",1984,1973.09411419534
"Africa_Eastern","02","Beef",1985,1965.77237384791
"Africa_Eastern","02","Beef",1986,2000.50258780542
"Africa_Eastern","02","Beef",1987,1932.23346437372
"Africa_Eastern","02","Beef",1988,1977.13747700233
"Africa_Eastern","02","Beef",1989,1911.2500458908
"Africa_Eastern","02","Beef",1990,1847.19723210778
"Africa_Eastern","02","Beef",1991,1805.84419886837
"Africa_Eastern","02","Beef",1992,1796.19649386686
"Africa_Eastern","02","Beef",1993,1831.4186912159
"Africa_Eastern","02","Beef",1994,1769.28260506795
"Africa_Eastern","02","Beef",1995,1775.05593670297
"Africa_Eastern","02","Beef",1996,1744.44748894562
"Africa_Eastern","02","Beef",1997,1754.21607681552
"Africa_Eastern","02","Beef",1998,1763.08312610131
"Africa_Eastern","02","Beef",1999,1797.54391333736
"Africa_Eastern","02","Beef",2000,1833.36273748366
"Africa_Eastern","02","Beef",2001,1866.56194982405
"Africa_Eastern","02","Beef",2002,1887.80922578014
"Africa_Eastern","02","Beef",2003,1893.59680232578
"Africa_Eastern","02","Beef",2004,1899.03147519386
"Africa_Eastern","02","Beef",2005,1920.6352037736
"Africa_Eastern","02","Beef",2006,1951.66662304718
"Africa_Eastern","02","Beef",2007,2012.12655300876
"Africa_Eastern","02","Beef",2008,2022.52184192495
"Africa_Eastern","02","Beef",2009,2000.69849683033
"Africa_Eastern","02","Beef",2010,2083.21524346341
"Africa_Eastern","02","Beef",2011,2105.76891095215
"Africa_Eastern","02","Corn",1971,352.815295093593
"Africa_Eastern","02","Corn",1972,348.69986370213
"Africa_Eastern","02","Corn",1973,333.446508277579
"Africa_Eastern","02","Corn",1974,327.169407374027
"Africa_Eastern","02","Corn",1975,344.258723627176
"Africa_Eastern","02","Corn",1976,353.661209787443
"Africa_Eastern","02","Corn",1977,360.882237671996
"Africa_Eastern","02","Corn",1978,358.565443908567
"Africa_Eastern","02","Corn",1979,358.088614357893
"Africa_Eastern","02","Corn",1980,352.701246973387
"Africa_Eastern","02","Corn",1981,363.783890287204
"Africa_Eastern","02","Corn",1982,360.479226033383
"Africa_Eastern","02","Corn",1983,356.388653670067
"Africa_Eastern","02","Corn",1984,366.911754778648
"Africa_Eastern","02","Corn",1985,375.184903845815
"Africa_Eastern","02","Corn",1986,377.880458169612
"Africa_Eastern","02","Corn",1987,373.451085554217
"Africa_Eastern","02","Corn",1988,372.036821663609
"Africa_Eastern","02","Corn",1989,374.378231876348
"Africa_Eastern","02","Corn",1990,377.049950645081
"Africa_Eastern","02","Corn",1991,378.792179553497
"Africa_Eastern","02","Corn",1992,377.954415086584
"Africa_Eastern","02","Corn",1993,389.662286673173
"Africa_Eastern","02","Corn",1994,388.147576595681
"Africa_Eastern","02","Corn",1995,376.467352236511
"Africa_Eastern","02","Corn",1996,373.70012173366
"Africa_Eastern","02","Corn",1997,385.296469840338
"Africa_Eastern","02","Corn",1998,391.098941300041
"Africa_Eastern","02","Corn",1999,393.478835967615
"Africa_Eastern","02","Corn",2000,385.330629511981
"Africa_Eastern","02","Corn",2001,392.930732158586
"Africa_Eastern","02","Corn",2002,386.805545145023
"Africa_Eastern","02","Corn",2003,385.6317275939
"Africa_Eastern","02","Corn",2004,396.343694698611
"Africa_Eastern","02","Corn",2005,399.826558859948
"Africa_Eastern","02","Corn",2006,394.719275725543
"Africa_Eastern","02","Corn",2007,394.33924993941
"Africa_Eastern","02","Corn",2008,401.858488738413
"Africa_Eastern","02","Corn",2009,402.709313640359
"Africa_Eastern","02","Corn",2010,392.837066936838
"Africa_Eastern","02","Corn",2011,389.516144429139
"Africa_Eastern","02","Dairy",1971,511.830907270308
"Africa_Eastern","02","Dairy",1972,504.791277341175
"Africa_Eastern","02","Dairy",1973,504.198685037502
"Africa_Eastern","02","Dairy",1974,504.366204640904
"Africa_Eastern","02","Dairy",1975,508.223257166679
"Africa_Eastern","02","Dairy",1976,525.037131882973
"Africa_Eastern","02","Dairy",1977,536.889245567954
"Africa_Eastern","02","Dairy",1978,515.882151204174
"Africa_Eastern","02","Dairy",1979,513.864578038473
"Africa_Eastern","02","Dairy",1980,508.50144322404
"Africa_Eastern","02","Dairy",1981,501.867594760247
"Africa_Eastern","02","Dairy",1982,508.369069627002
"Africa_Eastern","02","Dairy",1983,527.956585517572
"Africa_Eastern","02","Dairy",1984,528.954757206023
"Africa_Eastern","02","Dairy",1985,547.800395950326
"Africa_Eastern","02","Dairy",1986,536.099565998345
"Africa_Eastern","02","Dairy",1987,523.879812331393
"Africa_Eastern","02","Dairy",1988,533.652924849414
"Africa_Eastern","02","Dairy",1989,523.392240657261
"Africa_Eastern","02","Dairy",1990,514.943450907937
"Africa_Eastern","02","Dairy",1991,500.715497218828
"Africa_Eastern","02","Dairy",1992,501.110188475205
"Africa_Eastern","02","Dairy",1993,503.673147091531
"Africa_Eastern","02","Dairy",1994,510.994256200502
"Africa_Eastern","02","Dairy",1995,511.24030859817
"Africa_Eastern","02","Dairy",1996,518.547105590489
"Africa_Eastern","02","Dairy",1997,520.90335306052
"Africa_Eastern","02","Dairy",1998,518.927141458861
"Africa_Eastern","02","Dairy",1999,580.100650638927
"Africa_Eastern","02","Dairy",2000,581.106591903605
"Africa_Eastern","02","Dairy",2001,572.303167498488
"Africa_Eastern","02","Dairy",2002,561.448283325003
"Africa_Eastern","02","Dairy",2003,564.361743742956
"Africa_Eastern","02","Dairy",2004,547.004954246951
"Africa_Eastern","02","Dairy",2005,532.998515527923
"Africa_Eastern","02","Dairy",2006,525.489610021814
"Africa_Eastern","02","Dairy",2007,529.15853591941
"Africa_Eastern","02","Dairy",2008,528.925555367484
"Africa_Eastern","02","Dairy",2009,544.721000249711
"Africa_Eastern","02","Dairy",2010,542.092895939583
"Africa_Eastern","02","Dairy",2011,544.325580660307
"Africa_Eastern","02","MiscCrop",1971,873.374102850996
"Africa_Eastern","02","MiscCrop",1972,851.282928570798
"Africa_Eastern","02","MiscCrop",1973,877.062215823356
"Africa_Eastern","02","MiscCrop",1974,891.443072518014
"Africa_Eastern","02","MiscCrop",1975,900.610863607605
"Africa_Eastern","02","MiscCrop",1976,1132.32264762621
"Africa_Eastern","02","MiscCrop",1977,1265.93609041399
"Africa_Eastern","02","MiscCrop",1978,1141.86914346894
"Africa_Eastern","02","MiscCrop",1979,1081.86225171185
"Africa_Eastern","02","MiscCrop",1980,1013.40711627819
"Africa_Eastern","02","MiscCrop",1981,903.674381666438
"Africa_Eastern","02","MiscCrop",1982,838.393284562677
"Africa_Eastern","02","MiscCrop",1983,835.164572137682
"Africa_Eastern","02","MiscCrop",1984,843.448514046545
"Africa_Eastern","02","MiscCrop",1985,851.915924267274
"Africa_Eastern","02","MiscCrop",1986,828.974148985775
"Africa_Eastern","02","MiscCrop",1987,776.742787255139
"Africa_Eastern","02","MiscCrop",1988,837.949547707332
"Africa_Eastern","02","MiscCrop",1989,845.920783198106
"Africa_Eastern","02","MiscCrop",1990,809.733065252387
"Africa_Eastern","02","MiscCrop",1991,758.612862431759
"Africa_Eastern","02","MiscCrop",1992,711.546525113289
"Africa_Eastern","02","MiscCrop",1993,983.281537127015
"Africa_Eastern","02","MiscCrop",1994,889.789473870023
"Africa_Eastern","02","MiscCrop",1995,818.306097216096
"Africa_Eastern","02","MiscCrop",1996,764.851477450928
"Africa_Eastern","02","MiscCrop",1997,794.317342085685
"Africa_Eastern","02","MiscCrop",1998,795.110698325812
"Africa_Eastern","02","MiscCrop",1999,746.718104029604
"Africa_Eastern","02","MiscCrop",2000,703.750085952973
"Africa_Eastern","02","MiscCrop",2001,735.888490217164
"Africa_Eastern","02","MiscCrop",2002,729.395141160256
"Africa_Eastern","02","MiscCrop",2003,756.095060384891
"Africa_Eastern","02","MiscCrop",2004,776.43358407114
"Africa_Eastern","02","MiscCrop",2005,788.142084504741
"Africa_Eastern","02","MiscCrop",2006,809.35664556416
"Africa_Eastern","02","MiscCrop",2007,826.1022245605
"Africa_Eastern","02","MiscCrop",2008,812.091206396879
