"","iso","year","pop_thous","gdp_pcap_2010usd","cons_price_ns","ns_usd_p1000cal","share_s_ns.x","cons_exp_ns","ns_cal_pcap_day_thous","ns_cons_thous_t","cons_price_s","s_usd_p1000cal","share_s_ns.y","cons_exp_s","s_cal_pcap_day_thous","s_cons_thous_t","gdp_pcap"
"1","afg",1993,15175,396.383960856672,3073.3075649656,15.4080263921855,0.154435331994347,23185535.8741689,0.271674302092031,0.462818849978383,9542.74570267846,3.353882269556,0.845564668005653,27632367.7082904,1.48747173388098,0.537181150021617,0.396383960856672
"2","afg",1994,16485,283.657091234456,3248.62990818685,16.9692071594702,0.152374112875972,25707330.6941678,0.251775586772533,0.424536827835517,10118.0115129555,3.55321458988826,0.847625887124028,29944005.3133653,1.40057586598028,0.575463172164483,0.283657091234456
"3","afg",1995,17586,398.673523996361,2823.27848150885,12.6570835288649,0.192077478019088,25880951.2581523,0.318556635181472,0.443899317406143,14504.4064403426,5.41839626830971,0.807922521980912,46602650.9924035,1.33992325775952,0.556100682593857,0.398673523996361
"4","afg",1996,18415,360.660745207711,4069.25726062611,13.7700510548701,0.20649451518788,32911936.7267555,0.355593080387861,0.50232891436761,17663.1204684672,6.73077192070599,0.79350548481212,61819313.1674778,1.36645304788012,0.49767108563239,0.360660745207711
"5","afg",1997,19021,331.219549182483,8268.31507057244,28.4169129004217,0.175349043307156,59712174.908527,0.302663314447694,0.495121130551817,20962.3686920272,7.70702988720102,0.824650956692844,76162256.6107001,1.4233986516705,0.504878869448183,0.331219549182483
"6","afg",1998,19497,308.466994358106,8081.11375943912,27.7545043527849,0.174326385152764,59804573.3442503,0.302789118944186,0.449084769859605,25732.5445357092,9.46553575261083,0.825673614847236,96603175.4732806,1.43412017725242,0.550915230140395,0.308466994358106
"7","afg",1999,19987,286.300687296743,7815.42770744469,20.8137568309511,0.21920967779896,58157799.3370437,0.383016083742104,0.563612679114199,26743.5630411349,10.3721623856691,0.78079032220104,103228946.143372,1.36424292228305,0.436387320885801,0.286300687296743
"8","afg",2000,20595,262.557431658169,5601.86430704887,15.8572493018294,0.197502717589367,39960743.9580891,0.335236308852727,0.529890076795663,12430.9868834481,4.74694896655496,0.802497282410633,48606099.1261015,1.36213936751506,0.470109923204337,0.262557431658169
"9","afg",2001,21348,238.920055368184,3776.0807535097,13.4430074370354,0.174426199062108,30301076.4833752,0.289275438204727,0.495192307692308,12875.304318254,4.78292310125651,0.825573800937892,51026902.0811412,1.36916486353988,0.504807692307692,0.238920055368184
"10","afg",2002,22203,379.031401972706,6048.17478021646,21.1672879356921,0.182459902446353,54500051.2666646,0.317707282552833,0.518158147183774,23796.9829961401,8.8068881130021,0.817540097553647,101600488.577886,1.42353711302743,0.481841852816226,0.379031401972706
"11","afg",2003,23116,394.017440560651,5113.78063747635,15.020761365967,0.182487117120293,41990237.9833335,0.331322431003136,0.507420312298361,20094.7451074928,7.4978217920712,0.817512882879707,93897471.6486452,1.48427110914103,0.492579687701639,0.394017440560651
"12","afg",2004,24019,388.086009117782,5389.89913421148,12.8107313569137,0.196332116831877,42150124.5251445,0.375298778877681,0.485260770975057,15965.722545583,6.02653470222838,0.803667883168123,81166695.2072464,1.5362518371586,0.514739229024943,0.388086009117782
"13","afg",2005,24861,412.067200836652,4558.19660634946,10.4005623428585,0.221515256903273,39283443.9970939,0.416237568552384,0.51230694980695,18331.3445561444,7.16778103931016,0.778484743096727,95144552.0933199,1.46280938456172,0.48769305019305,0.412067200836652
"14","afg",2006,25631,436.304013109126,426.556639535894,0.593837292544282,0.173700015441026,1790300.6695625,0.3222553168974,0.467129291453616,865.781642297263,0.34442761328943,0.826299984558974,4939629.28164715,1.53298526025046,0.532870708546384,0.436304013109126
"15","afg",2008,27032,491.473357872151,586.777747786118,3.16818246560295,0.159688083525908,9648161.10797463,0.308647893719063,0.448318804483188,6958.03066696581,2.71839823420518,0.840311916474092,43562766.6468555,1.62416942679807,0.551681195516812,0.491473357872152
"16","afg",2009,27708,562.073422116356,635.235198095832,3.6638993455982,0.164996837766192,12129888.3685047,0.327352171668931,0.45475040257649,8384.38189043224,3.23325390637298,0.835003162233808,54170841.2584668,1.6566384071857,0.54524959742351,0.562073422116356
"17","afg",2010,28398,566.163850975421,600.858557744817,3.77683918947384,0.185712409192671,14737604.2012459,0.376459079213566,0.459422856547557,6303.30019175419,2.51458784217412,0.814287590807328,43023139.5186508,1.6506487529992,0.540577143452443,0.566163850975421
"18","afg",2011,29105,600.365195670847,1675.9133710288,5.24655613558986,0.168461831949051,18671443.9753372,0.334998693911746,0.445276737411569,5415.52050343793,2.13356611015674,0.831538168050949,37479203.7314239,1.65357456351943,0.554723262588431,0.600365195670847
"19","afg",2012,29825,649.906671584241,2606.37160923596,6.54775460419461,0.181130605867823,25763711.9513087,0.36144541790582,0.472705928389748,5812.38581389801,2.27860142529525,0.818869394132178,40532855.881836,1.63405068378326,0.527294071610252,0.649906671584241
"20","afg",2014,33370.79,637.418425814912,615.82470121906,0.974346421407816,0.189011712905766,4422743.53259014,0.372665345540257,0.496476182389403,1010.90848368309,0.400967150405368,0.810988287094234,7809316.41472503,1.59898678019893,0.503523817610597,0.637418425814912
"21","afg",2015,34413.6,607.032140490969,369.52875915606,1.10959171023634,0.188321035167199,5102712.68561516,0.366112823824668,0.494408475573867,1128.21463443325,0.437901052645084,0.8116789648328,8679592.97437294,1.5779760215856,0.505591524426133,0.607032140490969
"22","afg",2017,36296.11,610.933299463772,273.410073680431,1.11070600007653,0.183201099966721,5252228.78374188,0.356937001169939,0.470627008321661,858.498106265143,0.326824075599528,0.816798900033279,6890418.91290182,1.59139737692484,0.529372991678339,0.610933299463772
"23","afg",1978,13200,839.334396969697,16.8787733334967,0.0945030473343221,0.0789868768792367,72192.7679196353,0.158555417185554,0.318913480885312,31.3994649399485,0.0103154691002964,0.921013123120763,91885.659939036,1.84880863428809,0.681086519114688,0.839334396969697
"24","afg",1979,13257,814.19226295542,30.1100766543054,0.108559854948128,0.119237904811205,131031.74492239,0.249441752664139,0.433375104427736,98.6624269992497,0.0340332705804434,0.880762095188795,303427.707852413,1.84252516892084,0.566624895572264,0.81419226295542
"25","afg",1980,13180,788.509078907436,21.458310423296,0.141086996641944,0.118985514415877,149312.368546169,0.219988775022346,0.434123222748815,13.9293839660017,0.00547116250020914,0.881014485584123,42872.3576213888,1.62888145176378,0.565876777251185,0.788509078907435
"26","afg",1981,12964,818.905756710892,24.7807574193672,0.197960258255127,0.0827909661253162,139708.472660973,0.149146424450428,0.278484848484849,90.0952733171752,0.0306178307580615,0.917209033874684,239389.183921595,1.65233544525831,0.721515151515152,0.818905756710892
"27","afg",1982,12634,857.394608200095,350.955069018623,0.574014054118746,0.0935701999647788,445285.662342076,0.16822186706452,0.287273861509669,84.2663016238258,0.0279685178695571,0.906429800035221,210175.580604718,1.62959268423324,0.712726138490331,0.857394608200095
"28","afg",1983,12242,928.335341447476,931.983821684663,1.07096674855132,0.111279050571381,974569.031514218,0.203653266432873,0.308630393996248,119.537290380193,0.0409772059560233,0.888720949428619,297804.302917757,1.62645999735919,0.691369606003752,0.928335341447476
